"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Russia",2016,0.00922673718682221,-0.221013146567846,0.273473766737837,"0.9%","-22.1%","27.3%"
"Saudi Arabia",2016,0.335850103990387,0.063296446723629,0.647138965685335,"33.6%","6.3%","64.7%"
"Serbia",2016,0.064345556335407,-0.593519242609063,1.05130011227954,"6.4%","-59.4%","105.1%"
"Singapore",2016,0.0864226434267521,-0.446038015234395,0.812599842035409,"8.6%","-44.6%","81.3%"
"Slovakia",2016,0.521844057770045,-1,Inf,"52.2%","-100%","Inf%"
"South Africa",2016,-0.142933667697833,-0.338450503685019,0.07835148886812,"-14.3%","-33.8%","7.8%"
"South Korea",2016,0.118347633415638,-0.819620651869975,2.02430434848913,"11.8%","-82%","202.4%"
"Spain",2016,-0.476584183828355,-0.987580943863545,0.203024968860018,"-47.7%","-98.8%","20.3%"
"Syria",2016,0.207560795407889,-1,Inf,"20.8%","-100%","Inf%"
"Taiwan",2016,1.17385755925979,33.0506211889806,Inf,"117.4%","3305.1%","Inf%"
"Thailand",2016,-0.0689881685687997,-1,Inf,"-6.9%","-100%","Inf%"
"Trinidad",2016,-0.240879061805909,-1,2.08637072384387,"-24.1%","-100%","208.6%"
"Turkey",2016,0.0134871090400013,-0.399600700558974,0.538527105032331,"1.3%","-40%","53.9%"
"Turkmenistan",2016,-0.0694327734102465,-0.972459272875386,1.85898151206101,"-6.9%","-97.2%","185.9%"
"UK",2016,-0.3321225248172,-1,Inf,"-33.2%","-100%","Inf%"
"USA",2016,-0.212343686355659,-0.671833447626843,0.391665305857238,"-21.2%","-67.2%","39.2%"
"Ukraine",2016,-0.0410560842422534,-0.505654630271845,0.564126152426244,"-4.1%","-50.6%","56.4%"
"United Arab Emirates",2016,0.0973967923002019,-0.454612740317669,0.841323029555522,"9.7%","-45.5%","84.1%"
"Uzbekistan",2016,-0.238884547955004,-0.478013092758166,0.0320464700029708,"-23.9%","-47.8%","3.2%"
"Venezuela",2016,-0.0134332634709988,-0.376251347192927,0.433523683930452,"-1.3%","-37.6%","43.4%"
"Zambia",2016,-0.41670812179303,-1,Inf,"-41.7%","-100%","Inf%"
"Zimbabwe",2016,0.122269202469121,-0.584134071292803,1.27448937217013,"12.2%","-58.4%","127.4%"
"Albania",2017,-0.600121200356583,-1,Inf,"-60%","-100%","Inf%"
"Armenia",2017,0.27983256765969,5.21419146120625,Inf,"28%","521.4%","Inf%"
"Aruba",2017,0.224389184382039,-1,Inf,"22.4%","-100%","Inf%"
"Australia",2017,0.0658842373233999,-0.244579468486892,0.435382681997832,"6.6%","-24.5%","43.5%"
"Bangladesh",2017,-0.0939729132097539,-1,Inf,"-9.4%","-100%","Inf%"
"Belarus",2017,-0.626738160156792,-1,Inf,"-62.7%","-100%","Inf%"
"Bosnia and Herzegovina",2017,0.0172773130714563,-0.456874019491891,0.650900666712196,"1.7%","-45.7%","65.1%"
"Botswana",2017,-0.80001869717568,-1,-0.189578667040131,"-80%","-100%","-19%"
"Brazil",2017,0.188771153478301,-0.77162173671186,2.06433378867658,"18.9%","-77.2%","206.4%"
"Bulgaria",2017,1.21081167505729,5235.82305519581,Inf,"121.1%","523582.3%","Inf%"
"Canada",2017,-0.206945004493637,-0.866848932567764,0.842287112086706,"-20.7%","-86.7%","84.2%"
"Chile",2017,0.620638611216026,-0.711284520868549,3.63172929662181,"62.1%","-71.1%","363.2%"
"China",2017,-0.337974897401616,-0.565581140567842,-0.0825765634632213,"-33.8%","-56.6%","-8.3%"
"Colombia",2017,-0.31693596075896,-1,1.71070119682638,"-31.7%","-100%","171.1%"
"Croatia",2017,0.612469814880102,-19.304149118401,Inf,"61.2%","-1930.4%","Inf%"
"Cuba",2017,-0.172312088326977,-0.420105605617512,0.11253478381098,"-17.2%","-42%","11.3%"
"Curacao",2017,0.295683400090492,-0.995263558642116,4.21905330759313,"29.6%","-99.5%","421.9%"
"Cyprus",2017,0.376479092287692,-1,Inf,"37.6%","-100%","Inf%"
"Czech Republic",2017,-0.125511241462997,-1,Inf,"-12.6%","-100%","Inf%"
"Egypt",2017,0.129066513031233,-0.595613324551638,1.33459801442645,"12.9%","-59.6%","133.5%"
"Estonia",2017,-0.668221522073377,-1,Inf,"-66.8%","-100%","Inf%"
"France",2017,-0.234496211723552,-1,Inf,"-23.4%","-100%","Inf%"
"Georgia",2017,0.014638251000747,3.32177293561167,Inf,"1.5%","332.2%","Inf%"
"Germany",2017,1.13397963959741,-1,Inf,"113.4%","-100%","Inf%"
"Greece",2017,-0.170863630751799,-0.874491042299785,0.998305722152077,"-17.1%","-87.4%","99.8%"
"Guatemala",2017,0.228265113535899,-1,Inf,"22.8%","-100%","Inf%"
"Honduras",2017,-0.181033634814703,-1,2.28281212912337,"-18.1%","-100%","228.3%"
"India",2017,-0.0375605102889078,-0.132127847803532,0.0618200578629549,"-3.8%","-13.2%","6.2%"
"Indonesia",2017,-0.145946459340691,-0.491340702389121,0.276950660591127,"-14.6%","-49.1%","27.7%"
"Iran",2017,-0.137521417224275,-0.31372807436806,0.0556005580343166,"-13.8%","-31.4%","5.6%"
"Iraq",2017,0.13824914127819,-0.391690240191613,0.869199346748401,"13.8%","-39.2%","86.9%"
"Israel",2017,-0.0396124830125307,-0.762076949123456,1.20561032727585,"-4%","-76.2%","120.6%"
"Italy",2017,-0.633635393035497,-1,Inf,"-63.4%","-100%","Inf%"
"Jamaica",2017,-0.380708650473195,-1,1.22641238913088,"-38.1%","-100%","122.6%"
"Jordan",2017,-0.274369497646077,-1,1.29931208391795,"-27.4%","-100%","129.9%"
"Kazakhstan",2017,0.313424591622142,-0.344694984023439,1.29335173509503,"31.3%","-34.5%","129.3%"
"Kuwait",2017,-0.0552231216770136,-0.564913090271585,0.662265360151771,"-5.5%","-56.5%","66.2%"
"Lebanon",2017,0.143968119660679,-1,Inf,"14.4%","-100%","Inf%"
"Macedonia (FYROM)",2017,0.477102326328339,5.81905565558325,Inf,"47.7%","581.9%","Inf%"
"Mali",2017,-0.613250596301145,-1,Inf,"-61.3%","-100%","Inf%"
"Mexico",2017,-0.225709368832759,-0.38744641745794,-0.0479920690147843,"-22.6%","-38.7%","-4.8%"
"Morocco",2017,-0.115452848343992,-0.649609204920779,0.615205075093405,"-11.5%","-65%","61.5%"
"Namibia",2017,0.0632014287569203,-1,Inf,"6.3%","-100%","Inf%"
"Oman",2017,-1,-1,Inf,"-100%","-100%","Inf%"
"Pakistan",2017,0.0279981893586001,-0.360585384392613,0.511267556276265,"2.8%","-36.1%","51.1%"
"Peru",2017,1.1598623454582,-0.286452546808055,4.1703091316094,"116%","-28.6%","417%"
"Poland",2017,1.11491600564822,-6.17170343600543,Inf,"111.5%","-617.2%","Inf%"
"Portugal",2017,-0.58971185469513,-1,Inf,"-59%","-100%","Inf%"
"Puerto Rico",2017,0.230790205283698,-0.845925736717314,2.68624826814833,"23.1%","-84.6%","268.6%"
"Qatar",2017,0.389042159209978,-0.756982370038065,2.99786471936725,"38.9%","-75.7%","299.8%"
"Romania",2017,-0.177512298679337,-1,Inf,"-17.8%","-100%","Inf%"
"Russia",2017,-0.0567865083520269,-0.274878274595166,0.187089375652002,"-5.7%","-27.5%","18.7%"
"Saudi Arabia",2017,0.0816667074887882,-0.109361754987816,0.293781132943999,"8.2%","-10.9%","29.4%"
"Serbia",2017,0.0020229531928917,-0.583040110531399,0.881982410855598,"0.2%","-58.3%","88.2%"
"Singapore",2017,0.0165116541909396,-0.4577785626632,0.65421042176515,"1.7%","-45.8%","65.4%"
"Slovakia",2017,-0.513572000067056,-1,Inf,"-51.4%","-100%","Inf%"
"South Africa",2017,0.0619590511234207,-0.175565651827267,0.331612637047411,"6.2%","-17.6%","33.2%"
"South Korea",2017,0.144526595968506,-0.732711834248178,1.76257202539297,"14.5%","-73.3%","176.3%"
"Spain",2017,-0.0567432127713533,-1,2.64148531714471,"-5.7%","-100%","264.1%"
"Syria",2017,0.480924946451182,13.7395960050467,Inf,"48.1%","1374%","Inf%"
"Taiwan",2017,-0.360288729821526,-0.966241897335045,0.498378886181666,"-36%","-96.6%","49.8%"
"Thailand",2017,0.108009210097261,7.22531969421803,Inf,"10.8%","722.5%","Inf%"
"Trinidad",2017,0.253084659665457,-1,Inf,"25.3%","-100%","Inf%"
"Turkey",2017,0.221585431020331,-0.223806503921083,0.798396537143799,"22.2%","-22.4%","79.8%"
"Turkmenistan",2017,0.23111910658988,-0.927495723667692,3.3777590290553,"23.1%","-92.7%","337.8%"
"UK",2017,-0.138843706255513,-1,Inf,"-13.9%","-100%","Inf%"
"USA",2017,0.207039429065488,-0.478914742793758,1.26321280383416,"20.7%","-47.9%","126.3%"
"Ukraine",2017,0.20208062390509,-0.341512056236312,0.955433161188847,"20.2%","-34.2%","95.5%"
"United Arab Emirates",2017,0.097538332422259,-0.433930655952399,0.827984314411747,"9.8%","-43.4%","82.8%"
"Uzbekistan",2017,0.031933214991597,-0.321362737118026,0.462170684875854,"3.2%","-32.1%","46.2%"
"Venezuela",2017,-0.176525458597611,-0.51591232152623,0.234125155995009,"-17.7%","-51.6%","23.4%"
"Zambia",2017,0.749662589210492,-1,Inf,"75%","-100%","Inf%"
"Zimbabwe",2017,-0.237629681043581,-0.751537904566883,0.474841647925602,"-23.8%","-75.2%","47.5%"
"Albania",2018,0.0372800174129311,-1,Inf,"3.7%","-100%","Inf%"
"Armenia",2018,-0.0248696790560535,-0.925751921708546,2.0105109783122,"-2.5%","-92.6%","201.1%"
"Aruba",2018,-1,-1,Inf,"-100%","-100%","Inf%"
"Australia",2018,-0.0495195028614531,-0.324734539531921,0.271324310275643,"-5%","-32.5%","27.1%"
"Bangladesh",2018,0.0357385038156366,-1,Inf,"3.6%","-100%","Inf%"
"Belarus",2018,3.10319296346824,-1,Inf,"310.3%","-100%","Inf%"
"Bosnia and Herzegovina",2018,-0.0399543935257362,-0.487882657704936,0.545673811391395,"-4%","-48.8%","54.6%"
"Botswana",2018,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2018,-0.273119672811937,-0.946312399060042,0.812141227118428,"-27.3%","-94.6%","81.2%"
"Bulgaria",2018,-0.239388438406489,-0.926541936697945,0.822380794310147,"-23.9%","-92.7%","82.2%"
"Canada",2018,-0.144576578179573,-0.988329500197801,1.43652368724091,"-14.5%","-98.8%","143.7%"
"Chile",2018,-0.026621952726489,-0.686367400369094,1.03128459521024,"-2.7%","-68.6%","103.1%"
"China",2018,-0.179575480850158,-0.535454874045606,0.256226923529169,"-18%","-53.5%","25.6%"
"Colombia",2018,0.287251476117095,-11.1840383930977,Inf,"28.7%","-1118.4%","Inf%"
"Croatia",2018,-0.20952013453399,-1,1.84404474816539,"-21%","-100%","184.4%"
"Cuba",2018,0.146583889250798,-0.188986474020845,0.5528975071837,"14.7%","-18.9%","55.3%"
"Curacao",2018,-0.434216856968007,-1,0.8876995241381,"-43.4%","-100%","88.8%"
"Cyprus",2018,-0.0267141748104501,-1,Inf,"-2.7%","-100%","Inf%"
"Czech Republic",2018,-0.409632719075581,-1,Inf,"-41%","-100%","Inf%"
"Egypt",2018,-0.0653738573294886,-0.634780020628052,0.755689817064039,"-6.5%","-63.5%","75.6%"
"Estonia",2018,3.82111649087799,-1,Inf,"382.1%","-100%","Inf%"
"France",2018,0.649083377054535,-1,Inf,"64.9%","-100%","Inf%"
"Georgia",2018,-0.371198656933966,-1,1.5547979487512,"-37.1%","-100%","155.5%"
"Germany",2018,-0.0378398213429019,-1,Inf,"-3.8%","-100%","Inf%"
"Greece",2018,-0.533808905632582,-1,0.606888640570634,"-53.4%","-100%","60.7%"
"Guatemala",2018,-0.070855714861897,-1,Inf,"-7.1%","-100%","Inf%"
"Honduras",2018,0.110861898904647,-1,Inf,"11.1%","-100%","Inf%"
"India",2018,0.00510748079184853,-0.0937267466736986,0.109328981332038,"0.5%","-9.4%","10.9%"
"Indonesia",2018,-0.0516803909950853,-0.489012192922868,0.497736054379939,"-5.2%","-48.9%","49.8%"
"Iran",2018,0.1999280808848,-0.0413018942365198,0.473957749693902,"20%","-4.1%","47.4%"
"Iraq",2018,-0.417445631347467,-0.777318127352679,0.0176733931775181,"-41.7%","-77.7%","1.8%"
"Israel",2018,-0.285837859901683,-0.934571146680631,0.722952129311756,"-28.6%","-93.5%","72.3%"
"Italy",2018,0.000738443474733064,-1,Inf,"0.1%","-100%","Inf%"
"Jamaica",2018,0.52009419784717,-13.3382926029908,Inf,"52%","-1333.8%","Inf%"
"Jordan",2018,0.202433065135159,33.2522765756888,Inf,"20.2%","3325.2%","Inf%"
"Kazakhstan",2018,-0.26993490224535,-0.666623391980011,0.222379078629337,"-27%","-66.7%","22.2%"
"Kuwait",2018,-0.0535333717176582,-0.583597938545197,0.672497528872293,"-5.4%","-58.4%","67.2%"
"Lebanon",2018,-0.415334177388291,-1,Inf,"-41.5%","-100%","Inf%"
"Macedonia (FYROM)",2018,-0.0697051408612526,-0.872328632398763,1.4189871885186,"-7%","-87.2%","141.9%"
"Mali",2018,3.39628918831912,-1,Inf,"339.6%","-100%","Inf%"
"Mexico",2018,-0.0654687752234721,-0.283462045600097,0.179227645406129,"-6.5%","-28.3%","17.9%"
"Morocco",2018,-0.196012069385397,-0.771154983050487,0.637441796210646,"-19.6%","-77.1%","63.7%"
"Namibia",2018,-0.521545848065099,-1,Inf,"-52.2%","-100%","Inf%"
"Oman",2018,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2018,-0.188679234231301,-0.525296328660974,0.22187715218953,"-18.9%","-52.5%","22.2%"
"Peru",2018,0.227344588476628,-0.251568056209668,0.852291640273252,"22.7%","-25.2%","85.2%"
"Poland",2018,-0.304823760719121,-1,1.22041633349495,"-30.5%","-100%","122%"
"Portugal",2018,-0.4540447449123,-1,Inf,"-45.4%","-100%","Inf%"
"Puerto Rico",2018,-0.278401269441252,-0.986665397929621,0.898174851643222,"-27.8%","-98.7%","89.8%"
"Qatar",2018,0.351257960333086,-0.501700150597966,1.75734248848963,"35.1%","-50.2%","175.7%"
"Romania",2018,-0.419604931962077,-1,Inf,"-42%","-100%","Inf%"
"Russia",2018,-0.0589235507186373,-0.299390294731911,0.21358087304826,"-5.9%","-29.9%","21.4%"
"Saudi Arabia",2018,-0.232000694494267,-0.379309857179038,-0.0725010871997931,"-23.2%","-37.9%","-7.3%"
"Serbia",2018,0.130964589152617,-0.47378463605975,1.00229159523193,"13.1%","-47.4%","100.2%"
"Singapore",2018,-0.236463120137838,-0.662685680561275,0.297667009062923,"-23.6%","-66.3%","29.8%"
"Slovakia",2018,0.219005205928642,-1,Inf,"21.9%","-100%","Inf%"
"South Africa",2018,-0.034407595116871,-0.253120007694007,0.21119368669385,"-3.4%","-25.3%","21.1%"
"South Korea",2018,-0.0884141619506414,-0.773028071842508,1.03784371850205,"-8.8%","-77.3%","103.8%"
"Spain",2018,0.0452850187882734,3.31437982257013,Inf,"4.5%","331.4%","Inf%"
"Syria",2018,-0.206725867574682,-1,1.59657404565294,"-20.7%","-100%","159.7%"
"Taiwan",2018,0.411370055857275,-0.902599192437472,3.99071861759842,"41.1%","-90.3%","399.1%"
"Thailand",2018,-0.00305417652812146,-1,3.04264820968025,"-0.3%","-100%","304.3%"
"Trinidad",2018,0.149049216704923,5.33098396862195,Inf,"14.9%","533.1%","Inf%"
"Turkey",2018,0.143120964043498,-0.229588708566524,0.592996740178258,"14.3%","-23%","59.3%"
"Turkmenistan",2018,0.200168135001837,-0.728113011859332,1.91741087796126,"20%","-72.8%","191.7%"
"UK",2018,-0.631334858774679,-1,Inf,"-63.1%","-100%","Inf%"
"USA",2018,-0.0416922919418219,-0.569328905661075,0.676236039711066,"-4.2%","-56.9%","67.6%"
"Ukraine",2018,-0.200379351778646,-0.578138670774406,0.268354709471851,"-20%","-57.8%","26.8%"
"United Arab Emirates",2018,0.0655928107475918,-0.416880389320484,0.708615691478302,"6.6%","-41.7%","70.9%"
"Uzbekistan",2018,0.105171714436173,-0.267726835885172,0.557908329166013,"10.5%","-26.8%","55.8%"
"Venezuela",2018,-0.0882366701559421,-0.505164487101507,0.446488709618847,"-8.8%","-50.5%","44.6%"
"Zambia",2018,0.827052947879091,-1,Inf,"82.7%","-100%","Inf%"
"Zimbabwe",2018,0.0583084212241625,-0.659365943214648,1.25622740119354,"5.8%","-65.9%","125.6%"
"Albania",2019,0.0423276558198418,-1,Inf,"4.2%","-100%","Inf%"
"Armenia",2019,-1,-1,-0.199572410589567,"-100%","-100%","-20%"
"Aruba",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Australia",2019,0.0947867692805988,-0.215829492784123,0.462867549016364,"9.5%","-21.6%","46.3%"
"Bangladesh",2019,0.0823739585021068,-1,Inf,"8.2%","-100%","Inf%"
"Belarus",2019,-0.405034252580623,-1,Inf,"-40.5%","-100%","Inf%"
"Bosnia and Herzegovina",2019,-0.333760375815329,-0.745365069976814,0.179871149603453,"-33.4%","-74.5%","18%"
"Botswana",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Brazil",2019,-0.000910406177076273,-0.978517135922607,2.36325060955717,"-0.1%","-97.9%","236.3%"
"Bulgaria",2019,0.297331415137275,-0.836192834067924,3.06308715707366,"29.7%","-83.6%","306.3%"
"Canada",2019,0.527421785978569,-0.961438238090492,4.91143440821735,"52.7%","-96.1%","491.1%"
"Chile",2019,-0.318405666303947,-0.919424642559435,0.53422463529608,"-31.8%","-91.9%","53.4%"
"China",2019,-0.136435253087331,-0.57175390694559,0.424328377539626,"-13.6%","-57.2%","42.4%"
"Colombia",2019,-0.255149986872413,-1,1.86759815643675,"-25.5%","-100%","186.8%"
"Croatia",2019,-0.32920154862991,-1,Inf,"-32.9%","-100%","Inf%"
"Cuba",2019,0.01420277158574,-0.262527731900142,0.33569955381484,"1.4%","-26.3%","33.6%"
"Curacao",2019,0.00632159851217517,-1,Inf,"0.6%","-100%","Inf%"
"Cyprus",2019,0.128947249355861,-1,Inf,"12.9%","-100%","Inf%"
"Czech Republic",2019,0.630261205678218,-1,Inf,"63%","-100%","Inf%"
"Egypt",2019,-0.177131790942966,-0.752783490873683,0.646912235226115,"-17.7%","-75.3%","64.7%"
"Estonia",2019,1.42315384581226,-1,Inf,"142.3%","-100%","Inf%"
"France",2019,-0.236154650770898,-1,Inf,"-23.6%","-100%","Inf%"
"Georgia",2019,1.13252412934736,-32.1602945599915,Inf,"113.3%","-3216%","Inf%"
"Germany",2019,-0.441929877745712,-1,Inf,"-44.2%","-100%","Inf%"
"Greece",2019,3.28378464201911,-17.9868091391592,Inf,"328.4%","-1798.7%","Inf%"
"Guatemala",2019,0.132022575574432,6.97006746499366,Inf,"13.2%","697%","Inf%"
"Honduras",2019,0.242382272131099,7.0885644851224,Inf,"24.2%","708.9%","Inf%"
"India",2019,0.0906634423468409,-0.0110283389680118,0.197862843225584,"9.1%","-1.1%","19.8%"
"Indonesia",2019,0.0710980965994699,-0.403071284929112,0.720427666216777,"7.1%","-40.3%","72%"
"Iran",2019,-0.0906578811223061,-0.264433782319108,0.10086176566456,"-9.1%","-26.4%","10.1%"
"Iraq",2019,0.200565942114984,-0.555164325137328,1.44471538796269,"20.1%","-55.5%","144.5%"
"Israel",2019,-0.453187892976645,-1,0.994611635629736,"-45.3%","-100%","99.5%"
"Italy",2019,2.20492748171746,-1,Inf,"220.5%","-100%","Inf%"
"Jamaica",2019,-0.248085185780414,-1,1.54145106767896,"-24.8%","-100%","154.1%"
"Jordan",2019,-0.26319393207155,-1,1.63817365910945,"-26.3%","-100%","163.8%"
"Kazakhstan",2019,0.0817394241230514,-0.53279309288549,0.989992832455973,"8.2%","-53.3%","99%"
"Kuwait",2019,0.264896173711865,-0.374480615154704,1.22046241721675,"26.5%","-37.4%","122%"
"Lebanon",2019,-0.277575198652365,-1,Inf,"-27.8%","-100%","Inf%"
"Macedonia (FYROM)",2019,0.28938267216183,-0.772127657702369,2.47889025916219,"28.9%","-77.2%","247.9%"
"Mali",2019,-0.366158043002353,-1,Inf,"-36.6%","-100%","Inf%"
"Mexico",2019,-0.0710989992727169,-0.302205271910021,0.191693021039732,"-7.1%","-30.2%","19.2%"
"Morocco",2019,0.300306845459398,-0.563648366630598,1.8510410805724,"30%","-56.4%","185.1%"
"Namibia",2019,0.0696885150185942,-1,Inf,"7%","-100%","Inf%"
"Oman",2019,Inf,-3.03046967256485,Inf,"Inf%","-303%","Inf%"
"Pakistan",2019,-0.23433757998026,-0.633270801676407,0.263288794291386,"-23.4%","-63.3%","26.3%"
"Peru",2019,-0.11775801163784,-0.468028130361063,0.306391130782983,"-11.8%","-46.8%","30.6%"
"Poland",2019,0.14033021454896,-1,Inf,"14%","-100%","Inf%"
"Portugal",2019,2.00305282893621,-1,Inf,"200.3%","-100%","Inf%"
"Puerto Rico",2019,0.243342838336149,-0.976127581767669,3.78611530361485,"24.3%","-97.6%","378.6%"
"Qatar",2019,-0.0802006973202808,-0.616166603699717,0.691477918280986,"-8%","-61.6%","69.1%"
"Romania",2019,0.346047391602905,-1,Inf,"34.6%","-100%","Inf%"
"Russia",2019,-0.00216618221326426,-0.26962036775506,0.307220081636432,"-0.2%","-27%","30.7%"
"Saudi Arabia",2019,0.120918104036383,-0.0996367792251408,0.369514983847977,"12.1%","-10%","37%"
"Serbia",2019,-0.282501235794681,-0.745197514187352,0.315689830696257,"-28.3%","-74.5%","31.6%"
"Singapore",2019,0.149753745498328,-0.491664593582708,1.12382178159283,"15%","-49.2%","112.4%"
"Slovakia",2019,-0.402917060143122,-1,Inf,"-40.3%","-100%","Inf%"
"South Africa",2019,0.0303877426212784,-0.202184368646025,0.295129425715046,"3%","-20.2%","29.5%"
"South Korea",2019,-0.0553791841815672,-0.800656666008078,1.19919055425905,"-5.5%","-80.1%","119.9%"
"Spain",2019,0.635134042127791,-0.910813523095751,5.0507246026355,"63.5%","-91.1%","505.1%"
"Syria",2019,0.36979650086349,4.805676768414,Inf,"37%","480.6%","Inf%"
"Taiwan",2019,0.0369216710086799,-0.751249192900019,1.37421559537613,"3.7%","-75.1%","137.4%"
"Thailand",2019,-0.256924193734386,-1,Inf,"-25.7%","-100%","Inf%"
"Trinidad",2019,-0.343358697414562,-1,1.59225722451594,"-34.3%","-100%","159.2%"
"Turkey",2019,0.149351920364043,-0.194413548421932,0.567023913705442,"14.9%","-19.4%","56.7%"
"Turkmenistan",2019,0.0855199882718807,-0.682240481449629,1.40036408387319,"8.6%","-68.2%","140%"
"UK",2019,1.47663663625825,-1,Inf,"147.7%","-100%","Inf%"
"USA",2019,0.162052820628405,-0.45075491889967,1.05312640173415,"16.2%","-45.1%","105.3%"
"Ukraine",2019,0.233597397310208,-0.332814216713995,1.02300475312869,"23.4%","-33.3%","102.3%"
"United Arab Emirates",2019,-0.100056940784254,-0.512239177929615,0.429945915779657,"-10%","-51.2%","43%"
"Uzbekistan",2019,-0.0472445684694845,-0.363879295649174,0.335961556697276,"-4.7%","-36.4%","33.6%"
"Venezuela",2019,-0.210580632629109,-0.662037339570198,0.360236580469069,"-21.1%","-66.2%","36%"
"Zambia",2019,-0.836837775526792,-1,Inf,"-83.7%","-100%","Inf%"
"Zimbabwe",2019,-0.0248637473968072,-0.679123343349759,0.961193583666081,"-2.5%","-67.9%","96.1%"
"Albania",2020,0.107615104974015,-1,Inf,"10.8%","-100%","Inf%"
"Armenia",2020,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Aruba",2020,-0.140678684360344,-1,Inf,"-14.1%","-100%","Inf%"
"Australia",2020,-0.120872785300771,-0.387861393917819,0.185813334265598,"-12.1%","-38.8%","18.6%"
"Bangladesh",2020,-0.181844123378641,-1,Inf,"-18.2%","-100%","Inf%"
"Belarus",2020,0.758524741345499,-1,Inf,"75.9%","-100%","Inf%"
"Bosnia and Herzegovina",2020,0.671235933229784,-0.275347498383956,2.27346638515791,"67.1%","-27.5%","227.3%"
"Botswana",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2020,0.723627791946467,-0.862490566718417,5.07277563247035,"72.4%","-86.2%","507.3%"
"Bulgaria",2020,-0.0888636605568957,-0.807563010607549,1.07844413919747,"-8.9%","-80.8%","107.8%"
"Canada",2020,-0.233277404182402,-0.93229924198468,0.914802565543846,"-23.3%","-93.2%","91.5%"
"Chile",2020,0.252884829697852,-0.871479593018704,2.85471676428471,"25.3%","-87.1%","285.5%"
"China",2020,0.115870857901167,-0.456037488209197,0.913889473368263,"11.6%","-45.6%","91.4%"
"Colombia",2020,0.7608710274565,44.6068603573707,Inf,"76.1%","4460.7%","Inf%"
"Croatia",2020,0.364232187704288,-1,Inf,"36.4%","-100%","Inf%"
"Cuba",2020,-0.0368808889554071,-0.300380687863924,0.269572668786943,"-3.7%","-30%","27%"
"Curacao",2020,0.800446837427346,-1,Inf,"80%","-100%","Inf%"
"Cyprus",2020,-0.311218045635412,-1,Inf,"-31.1%","-100%","Inf%"
"Czech Republic",2020,-0.330099658463917,-1,Inf,"-33%","-100%","Inf%"
"Egypt",2020,0.183608400112395,-0.696177512063549,1.64963013121166,"18.4%","-69.6%","165%"
"Estonia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"France",2020,-0.382122898260311,-1,Inf,"-38.2%","-100%","Inf%"
"Georgia",2020,-0.302316174678756,-1,1.35394703435089,"-30.2%","-100%","135.4%"
"Germany",2020,0.563020602793976,-1,Inf,"56.3%","-100%","Inf%"
"Greece",2020,-0.887165298946446,-1,-0.325170722196645,"-88.7%","-100%","-32.5%"
"Guatemala",2020,-0.0677351207816863,-1,2.63254044802734,"-6.8%","-100%","263.3%"
"Honduras",2020,-0.22600342897927,-1,1.76170972601381,"-22.6%","-100%","176.2%"
"India",2020,-0.135542481470514,-0.224475856640835,-0.0428882696181251,"-13.6%","-22.4%","-4.3%"
"Indonesia",2020,0.0707729567529154,-0.355969954282665,0.61510467150476,"7.1%","-35.6%","61.5%"
"Iran",2020,0.0273815268111492,-0.175205177191366,0.252253007647146,"2.7%","-17.5%","25.2%"
"Iraq",2020,-0.339719591648142,-0.883255902254553,0.371561794346789,"-34%","-88.3%","37.2%"
"Israel",2020,0.603160524556889,-1,Inf,"60.3%","-100%","Inf%"
"Italy",2020,0.0200524864363048,-1,Inf,"2%","-100%","Inf%"
"Jamaica",2020,0.08597509471491,-1,Inf,"8.6%","-100%","Inf%"
"Jordan",2020,-0.195940506668877,-1,Inf,"-19.6%","-100%","Inf%"
"Kazakhstan",2020,0.371642886295041,-0.283721664343869,1.33113214296611,"37.2%","-28.4%","133.1%"
"Kuwait",2020,-0.165029953502782,-0.59108714706843,0.372968501054071,"-16.5%","-59.1%","37.3%"
"Lebanon",2020,-0.0463899575261572,-1,Inf,"-4.6%","-100%","Inf%"
"Macedonia (FYROM)",2020,-0.100137599624412,-0.86819768815232,1.17094590820982,"-10%","-86.8%","117.1%"
"Mali",2020,0.170098311128165,-1,Inf,"17%","-100%","Inf%"
"Mexico",2020,0.23093574922361,-0.0620429806099208,0.570844765145647,"23.1%","-6.2%","57.1%"
"Morocco",2020,-0.154110883065542,-0.752513694065184,0.658485772654052,"-15.4%","-75.3%","65.8%"
"Namibia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Oman",2020,-0.484379357712959,-1,0.526441091651013,"-48.4%","-100%","52.6%"
"Pakistan",2020,-0.0194332746523767,-0.624424551206114,0.819168243357115,"-1.9%","-62.4%","81.9%"
"Peru",2020,-0.32276020156539,-0.673518387171405,0.106311645771769,"-32.3%","-67.4%","10.6%"
"Poland",2020,-0.27285850188009,-1,Inf,"-27.3%","-100%","Inf%"
"Portugal",2020,-0.326896074906171,-1,Inf,"-32.7%","-100%","Inf%"
