"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"UK",2016,-0.332122524816643,-1,Inf,"-33.2%","-100%","Inf%"
"USA",2016,-0.212343686355453,-0.686785747327375,0.417116089914546,"-21.2%","-68.7%","41.7%"
"Ukraine",2016,-0.041056084242267,-0.394880413809612,0.387255161622,"-4.1%","-39.5%","38.7%"
"United Arab Emirates",2016,0.0973967923007273,-0.358208571357456,0.681742972623474,"9.7%","-35.8%","68.2%"
"Uzbekistan",2016,-0.238884547955041,-0.510273603994893,0.0757881084307153,"-23.9%","-51%","7.6%"
"Venezuela",2016,-0.0134332634709513,-0.412499923594978,0.490941381971576,"-1.3%","-41.2%","49.1%"
"Zambia",2016,-0.416708121793183,-1,Inf,"-41.7%","-100%","Inf%"
"Zimbabwe",2016,0.122269202469025,-1,Inf,"12.2%","-100%","Inf%"
"Albania",2017,-0.60012120035615,-1,Inf,"-60%","-100%","Inf%"
"Armenia",2017,0.279832567659771,-1,Inf,"28%","-100%","Inf%"
"Aruba",2017,0.224389184382016,5.63691788949386,Inf,"22.4%","563.7%","Inf%"
"Australia",2017,0.0658842373233781,-0.388798610806313,0.662508763823442,"6.6%","-38.9%","66.3%"
"Bangladesh",2017,-0.0939729132098712,-1,Inf,"-9.4%","-100%","Inf%"
"Belarus",2017,-0.626738160151348,-1,Inf,"-62.7%","-100%","Inf%"
"Bosnia and Herzegovina",2017,0.0172773130714112,-0.452096631837806,0.644951431260805,"1.7%","-45.2%","64.5%"
"Botswana",2017,-0.800018697176143,-1,-0.212841437964419,"-80%","-100%","-21.3%"
"Brazil",2017,0.188771153478087,-0.965739007668308,3.37325155473907,"18.9%","-96.6%","337.3%"
"Bulgaria",2017,1.2108116750554,8.72581056408313,Inf,"121.1%","872.6%","Inf%"
"Canada",2017,-0.206945004493491,-0.790764640785259,0.640548576079251,"-20.7%","-79.1%","64.1%"
"Chile",2017,0.620638611216209,-0.802354942141997,4.14562547504763,"62.1%","-80.2%","414.6%"
"China",2017,-0.33797489740157,-0.486289479515696,-0.178242705823439,"-33.8%","-48.6%","-17.8%"
"Colombia",2017,-0.316935960760065,-1,Inf,"-31.7%","-100%","Inf%"
"Croatia",2017,0.612469814880399,-1,Inf,"61.2%","-100%","Inf%"
"Cuba",2017,-0.172312088327366,-0.522912472240245,0.259332576194736,"-17.2%","-52.3%","25.9%"
"Curacao",2017,0.295683400090322,-0.88129713563178,3.12390258001119,"29.6%","-88.1%","312.4%"
"Cyprus",2017,0.376479092286045,-1,Inf,"37.6%","-100%","Inf%"
"Czech Republic",2017,-0.125511241462962,-1,Inf,"-12.6%","-100%","Inf%"
"Egypt",2017,0.129066513031331,8.81649650549896,Inf,"12.9%","881.6%","Inf%"
"Estonia",2017,-0.668221522080502,-1,Inf,"-66.8%","-100%","Inf%"
"France",2017,-0.234496211723493,-1,Inf,"-23.4%","-100%","Inf%"
"Georgia",2017,0.0146382510007326,-1,Inf,"1.5%","-100%","Inf%"
"Germany",2017,1.13397963959719,-1,Inf,"113.4%","-100%","Inf%"
"Greece",2017,-0.170863630752111,-0.961488500404594,1.34655125451005,"-17.1%","-96.1%","134.7%"
"Guatemala",2017,0.228265113536277,-1,Inf,"22.8%","-100%","Inf%"
"Honduras",2017,-0.18103363481461,-1,Inf,"-18.1%","-100%","Inf%"
"India",2017,-0.0375605102889135,-0.176840165570986,0.112488992199703,"-3.8%","-17.7%","11.2%"
"Indonesia",2017,-0.145946459340702,-0.589463719649463,0.437924649082962,"-14.6%","-58.9%","43.8%"
"Iran",2017,-0.137521417224059,-0.353910176814792,0.105378821661107,"-13.8%","-35.4%","10.5%"
"Iraq",2017,0.138249141277552,-0.404826179577113,0.888777463436726,"13.8%","-40.5%","88.9%"
"Israel",2017,-0.0396124830123354,-1,Inf,"-4%","-100%","Inf%"
"Italy",2017,-0.633635393036659,-1,Inf,"-63.4%","-100%","Inf%"
"Jamaica",2017,-0.380708650472669,-1,1.10190854033375,"-38.1%","-100%","110.2%"
"Jordan",2017,-0.274369497646115,-1,Inf,"-27.4%","-100%","Inf%"
"Kazakhstan",2017,0.313424591621955,-0.326829303321828,1.25143056440919,"31.3%","-32.7%","125.1%"
"Kuwait",2017,-0.0552231216774872,-0.350170940807942,0.295988466255494,"-5.5%","-35%","29.6%"
"Lebanon",2017,0.143968119660415,-1,Inf,"14.4%","-100%","Inf%"
"Macedonia (FYROM)",2017,0.477102326328097,-1,Inf,"47.7%","-100%","Inf%"
"Mali",2017,-0.613250596301004,-1,Inf,"-61.3%","-100%","Inf%"
"Mexico",2017,-0.225709368832678,-0.365298469327409,-0.0745480885928061,"-22.6%","-36.5%","-7.5%"
"Morocco",2017,-0.11545284834385,-0.825827017269013,1.03358067486722,"-11.5%","-82.6%","103.4%"
"Namibia",2017,0.0632014287575182,-1,Inf,"6.3%","-100%","Inf%"
"Oman",2017,-1,-1,Inf,"-100%","-100%","Inf%"
"Pakistan",2017,0.0279981893586552,-0.614813226882738,0.997077740345734,"2.8%","-61.5%","99.7%"
"Peru",2017,1.15986234545698,0.00914476737289793,3.14710752315633,"116%","0.9%","314.7%"
"Poland",2017,1.11491600564751,-14.1306468677633,Inf,"111.5%","-1413.1%","Inf%"
"Portugal",2017,-0.58971185469473,-1,Inf,"-59%","-100%","Inf%"
"Puerto Rico",2017,0.230790205283647,-1,Inf,"23.1%","-100%","Inf%"
"Qatar",2017,0.389042159210861,-0.531382168737463,2.05537189159473,"38.9%","-53.1%","205.5%"
"Romania",2017,-0.177512298679694,-1,Inf,"-17.8%","-100%","Inf%"
"Russia",2017,-0.0567865083512008,-0.223842235178169,0.125213369056537,"-5.7%","-22.4%","12.5%"
"Saudi Arabia",2017,0.081666707489042,-0.0848252546492836,0.26369811484706,"8.2%","-8.5%","26.4%"
"Serbia",2017,0.00202295319296741,-0.494780036702343,0.687408151213303,"0.2%","-49.5%","68.7%"
"Singapore",2017,0.0165116541909736,-0.462509876940209,0.662910970016829,"1.7%","-46.3%","66.3%"
"Slovakia",2017,-0.513572000067086,-1,Inf,"-51.4%","-100%","Inf%"
"South Africa",2017,0.0619590511233379,-0.122697747962373,0.265211065830817,"6.2%","-12.3%","26.5%"
"South Korea",2017,0.14452659596836,-0.718920000722686,1.7126453176902,"14.5%","-71.9%","171.3%"
"Spain",2017,-0.056743212770638,-1,Inf,"-5.7%","-100%","Inf%"
"Syria",2017,0.480924946450369,-1,Inf,"48.1%","-100%","Inf%"
"Taiwan",2017,-0.36028872982144,-1,Inf,"-36%","-100%","Inf%"
"Thailand",2017,0.108009210097263,-1,Inf,"10.8%","-100%","Inf%"
"Trinidad",2017,0.253084659665551,-1,Inf,"25.3%","-100%","Inf%"
"Turkey",2017,0.221585431020323,-0.250262977955368,0.843774545246148,"22.2%","-25%","84.4%"
"Turkmenistan",2017,0.231119106589849,-0.793297821354662,2.59075682188872,"23.1%","-79.3%","259.1%"
"UK",2017,-0.138843706255987,-1,Inf,"-13.9%","-100%","Inf%"
"USA",2017,0.207039429065309,-0.50174968922686,1.3193695987837,"20.7%","-50.2%","131.9%"
"Ukraine",2017,0.202080623905149,-0.213726128338427,0.729861233544462,"20.2%","-21.4%","73%"
"United Arab Emirates",2017,0.0975383324217594,-0.340695942415858,0.65740177891496,"9.8%","-34.1%","65.7%"
"Uzbekistan",2017,0.0319332149916649,-0.370364654154844,0.534580330150011,"3.2%","-37%","53.5%"
"Venezuela",2017,-0.176525458597444,-0.546569895649851,0.281616405087803,"-17.7%","-54.7%","28.2%"
"Zambia",2017,0.749662589210794,-1,Inf,"75%","-100%","Inf%"
"Zimbabwe",2017,-0.237629681043251,-1,Inf,"-23.8%","-100%","Inf%"
"Albania",2018,0.0372800174130217,-1,Inf,"3.7%","-100%","Inf%"
"Armenia",2018,-0.0248696790560332,-1,Inf,"-2.5%","-100%","Inf%"
"Aruba",2018,-1,-1,-0.585964821016353,"-100%","-100%","-58.6%"
"Australia",2018,-0.0495195028614132,-0.455418576155884,0.463098850626801,"-5%","-45.5%","46.3%"
"Bangladesh",2018,0.0357385038157492,-1,Inf,"3.6%","-100%","Inf%"
"Belarus",2018,3.1031929634001,-1,Inf,"310.3%","-100%","Inf%"
"Bosnia and Herzegovina",2018,-0.0399543935257178,-0.482784605718614,0.535604833770902,"-4%","-48.3%","53.6%"
"Botswana",2018,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2018,-0.273119672811935,-1,1.28396839005454,"-27.3%","-100%","128.4%"
"Bulgaria",2018,-0.239388438406685,-0.792547319553953,0.532894159191223,"-23.9%","-79.3%","53.3%"
"Canada",2018,-0.144576578180078,-0.895859978317377,1.10655033317991,"-14.5%","-89.6%","110.7%"
"Chile",2018,-0.0266219527266154,-0.714067942041237,1.12554297507565,"-2.7%","-71.4%","112.6%"
"China",2018,-0.17957548085029,-0.414785954485058,0.0872686722242384,"-18%","-41.5%","8.7%"
"Colombia",2018,0.287251476118875,-1,Inf,"28.7%","-100%","Inf%"
"Croatia",2018,-0.209520134533909,-1,Inf,"-21%","-100%","Inf%"
"Cuba",2018,0.146583889251118,-0.326136353143918,0.772437256809028,"14.7%","-32.6%","77.2%"
"Curacao",2018,-0.434216856967957,-1,0.655830619158588,"-43.4%","-100%","65.6%"
"Cyprus",2018,-0.0267141748112704,-1,Inf,"-2.7%","-100%","Inf%"
"Czech Republic",2018,-0.40963271907563,-1,Inf,"-41%","-100%","Inf%"
"Egypt",2018,-0.0653738573292398,-1,2.80566367668745,"-6.5%","-100%","280.6%"
"Estonia",2018,3.82111649099163,-1,Inf,"382.1%","-100%","Inf%"
"France",2018,0.649083377054518,-1,Inf,"64.9%","-100%","Inf%"
"Georgia",2018,-0.371198656933865,-1,Inf,"-37.1%","-100%","Inf%"
"Germany",2018,-0.037839821342888,-1,Inf,"-3.8%","-100%","Inf%"
"Greece",2018,-0.533808905631845,-1,0.855331795139468,"-53.4%","-100%","85.5%"
"Guatemala",2018,-0.0708557148622104,-1,Inf,"-7.1%","-100%","Inf%"
"Honduras",2018,0.110861898904668,-1,Inf,"11.1%","-100%","Inf%"
"India",2018,0.00510748079193224,-0.141118828203066,0.163264088072566,"0.5%","-14.1%","16.3%"
"Indonesia",2018,-0.0516803909949051,-0.631471657034443,0.729449617567869,"-5.2%","-63.1%","72.9%"
"Iran",2018,0.199928080884952,-0.0946800756520472,0.544908048589766,"20%","-9.5%","54.5%"
"Iraq",2018,-0.41744563134723,-0.788137791832633,0.0350422100618462,"-41.7%","-78.8%","3.5%"
"Israel",2018,-0.285837859901742,-1,Inf,"-28.6%","-100%","Inf%"
"Italy",2018,0.000738443478839335,-1,Inf,"0.1%","-100%","Inf%"
"Jamaica",2018,0.520094197846289,-25.2095547521057,Inf,"52%","-2521%","Inf%"
"Jordan",2018,0.202433065135222,-1,Inf,"20.2%","-100%","Inf%"
"Kazakhstan",2018,-0.269934902245007,-0.668582672941815,0.219332990564523,"-27%","-66.9%","21.9%"
"Kuwait",2018,-0.0535333717175736,-0.358027829750318,0.307478232741037,"-5.4%","-35.8%","30.7%"
"Lebanon",2018,-0.415334177387693,-1,Inf,"-41.5%","-100%","Inf%"
"Macedonia (FYROM)",2018,-0.0697051408614026,-1,Inf,"-7%","-100%","Inf%"
"Mali",2018,3.39628918831701,-1,Inf,"339.6%","-100%","Inf%"
"Mexico",2018,-0.0654687752234879,-0.254137015874248,0.14294584744512,"-6.5%","-25.4%","14.3%"
"Morocco",2018,-0.196012069384765,-0.949089482727249,1.14374124680729,"-19.6%","-94.9%","114.4%"
"Namibia",2018,-0.52154584806545,-1,Inf,"-52.2%","-100%","Inf%"
"Oman",2018,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2018,-0.188679234231286,-0.751033289808241,0.620612203955891,"-18.9%","-75.1%","62.1%"
"Peru",2018,0.227344588476916,-0.183138939068571,0.7379509354464,"22.7%","-18.3%","73.8%"
"Poland",2018,-0.304823760719109,-1,0.913138304274845,"-30.5%","-100%","91.3%"
"Portugal",2018,-0.454044744912277,-1,Inf,"-45.4%","-100%","Inf%"
"Puerto Rico",2018,-0.278401269441197,-1,Inf,"-27.8%","-100%","Inf%"
"Qatar",2018,0.351257960332241,-0.34755745075933,1.37757933923081,"35.1%","-34.8%","137.8%"
"Romania",2018,-0.419604931962176,-1,Inf,"-42%","-100%","Inf%"
"Russia",2018,-0.0589235507203056,-0.238288069444035,0.138457605845789,"-5.9%","-23.8%","13.8%"
"Saudi Arabia",2018,-0.23200069449427,-0.361208802533187,-0.0935111167666185,"-23.2%","-36.1%","-9.4%"
"Serbia",2018,0.130964589152605,-0.390853597721471,0.836035935584302,"13.1%","-39.1%","83.6%"
"Singapore",2018,-0.236463120137874,-0.66712847651578,0.304668494158642,"-23.6%","-66.7%","30.5%"
"Slovakia",2018,0.219005205928447,-1,Inf,"21.9%","-100%","Inf%"
"South Africa",2018,-0.0344075951167159,-0.206361779055945,0.153483777411801,"-3.4%","-20.6%","15.3%"
"South Korea",2018,-0.0884141619505563,-0.762266219818898,1.00723482474429,"-8.8%","-76.2%","100.7%"
"Spain",2018,0.0452850187877052,-1,Inf,"4.5%","-100%","Inf%"
"Syria",2018,-0.206725867574803,-1,Inf,"-20.7%","-100%","Inf%"
"Taiwan",2018,0.411370055857225,-1,Inf,"41.1%","-100%","Inf%"
"Thailand",2018,-0.00305417652826301,-1,Inf,"-0.3%","-100%","Inf%"
"Trinidad",2018,0.149049216705052,-1,Inf,"14.9%","-100%","Inf%"
"Turkey",2018,0.143120964043606,-0.246842559515417,0.620998319826878,"14.3%","-24.7%","62.1%"
"Turkmenistan",2018,0.200168135001795,-0.599677892142188,1.49971868715149,"20%","-60%","150%"
"UK",2018,-0.631334858775321,-1,Inf,"-63.1%","-100%","Inf%"
"USA",2018,-0.0416922919419503,-0.582164485627493,0.705144342571228,"-4.2%","-58.2%","70.5%"
"Ukraine",2018,-0.200379351778735,-0.488513892052106,0.136971826420132,"-20%","-48.9%","13.7%"
"United Arab Emirates",2018,0.065592810747499,-0.338437997937999,0.574825443670417,"6.6%","-33.8%","57.5%"
"Uzbekistan",2018,0.105171714436112,-0.313663252231939,0.633310879429957,"10.5%","-31.4%","63.3%"
"Venezuela",2018,-0.0882366701558567,-0.545856315350964,0.512365089958952,"-8.8%","-54.6%","51.2%"
"Zambia",2018,0.827052947879493,-1,Inf,"82.7%","-100%","Inf%"
"Zimbabwe",2018,0.0583084212237623,-1,Inf,"5.8%","-100%","Inf%"
"Albania",2019,0.0423276558175372,-1,Inf,"4.2%","-100%","Inf%"
"Armenia",2019,-1,-1,Inf,"-100%","-100%","Inf%"
"Aruba",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Australia",2019,0.0947867692805759,-0.363221850603404,0.692243372249026,"9.5%","-36.3%","69.2%"
"Bangladesh",2019,0.0823739585018748,-1,Inf,"8.2%","-100%","Inf%"
"Belarus",2019,-0.405034252577405,-1,Inf,"-40.5%","-100%","Inf%"
"Bosnia and Herzegovina",2019,-0.333760375815499,-0.747302125396872,0.179690188209165,"-33.4%","-74.7%","18%"
"Botswana",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Brazil",2019,-0.000910406177007772,-1,Inf,"-0.1%","-100%","Inf%"
"Bulgaria",2019,0.29733141513707,-0.585516609391427,1.93665373808386,"29.7%","-58.6%","193.7%"
"Canada",2019,0.527421785981125,-0.727796375790404,3.39664584155609,"52.7%","-72.8%","339.7%"
"Chile",2019,-0.318405666303932,-0.940371358381169,0.577752294892524,"-31.8%","-94%","57.8%"
"China",2019,-0.136435253087236,-0.425769715230258,0.202841251844885,"-13.6%","-42.6%","20.3%"
"Colombia",2019,-0.255149986873299,-1,Inf,"-25.5%","-100%","Inf%"
"Croatia",2019,-0.329201548631018,-1,Inf,"-32.9%","-100%","Inf%"
"Cuba",2019,0.014202771586163,-0.379344948555023,0.505403770005968,"1.4%","-37.9%","50.5%"
"Curacao",2019,0.00632159851215386,-1,Inf,"0.6%","-100%","Inf%"
"Cyprus",2019,0.128947249356909,-1,Inf,"12.9%","-100%","Inf%"
"Czech Republic",2019,0.630261205678246,-1,Inf,"63%","-100%","Inf%"
"Egypt",2019,-0.177131790943597,-1,Inf,"-17.7%","-100%","Inf%"
"Estonia",2019,1.42315384581626,-16.9282040703324,Inf,"142.3%","-1692.8%","Inf%"
"France",2019,-0.236154650770751,-1,Inf,"-23.6%","-100%","Inf%"
"Georgia",2019,1.13252412934709,-1,Inf,"113.3%","-100%","Inf%"
"Germany",2019,-0.441929877745748,-1,Inf,"-44.2%","-100%","Inf%"
"Greece",2019,3.28378464201542,-9.32135946239471,Inf,"328.4%","-932.1%","Inf%"
"Guatemala",2019,0.132022575574684,-1,Inf,"13.2%","-100%","Inf%"
"Honduras",2019,0.242382272130814,-1,Inf,"24.2%","-100%","Inf%"
"India",2019,0.0906634423469153,-0.0618275167449146,0.255718069875568,"9.1%","-6.2%","25.6%"
"Indonesia",2019,0.0710980965992016,-0.554766987844339,1.06386581664722,"7.1%","-55.5%","106.4%"
"Iran",2019,-0.0906578811225275,-0.305368747232253,0.151379958644127,"-9.1%","-30.5%","15.1%"
"Iraq",2019,0.200565942114869,-0.579423964433689,1.50727872739041,"20.1%","-57.9%","150.7%"
"Israel",2019,-0.453187892976256,-1,Inf,"-45.3%","-100%","Inf%"
"Italy",2019,2.20492748171322,-1,Inf,"220.5%","-100%","Inf%"
"Jamaica",2019,-0.248085185780248,-1,1.38888039797705,"-24.8%","-100%","138.9%"
"Jordan",2019,-0.263193932071566,-1,Inf,"-26.3%","-100%","Inf%"
"Kazakhstan",2019,0.0817394241224803,-0.532942072424707,0.999592649099554,"8.2%","-53.3%","100%"
"Kuwait",2019,0.264896173711699,-0.111894263793339,0.72614044722784,"26.5%","-11.2%","72.6%"
"Lebanon",2019,-0.277575198652544,-1,Inf,"-27.8%","-100%","Inf%"
"Macedonia (FYROM)",2019,0.289382672161821,-1,Inf,"28.9%","-100%","Inf%"
"Mali",2019,-0.366158043002277,-1,Inf,"-36.6%","-100%","Inf%"
"Mexico",2019,-0.0710989992727243,-0.274094147047838,0.155123424212664,"-7.1%","-27.4%","15.5%"
"Morocco",2019,0.300306845459348,-0.876856996745524,3.30775876957048,"30%","-87.7%","330.8%"
"Namibia",2019,0.0696885150211546,-1,Inf,"7%","-100%","Inf%"
"Oman",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Pakistan",2019,-0.234337579980189,-0.8823562194226,0.778359236025352,"-23.4%","-88.2%","77.8%"
"Peru",2019,-0.117758011638058,-0.422362703896282,0.240268191211944,"-11.8%","-42.2%","24%"
"Poland",2019,0.140330214549029,3.94910039897002,Inf,"14%","394.9%","Inf%"
"Portugal",2019,2.00305282893706,-1,Inf,"200.3%","-100%","Inf%"
"Puerto Rico",2019,0.243342838336175,-1,Inf,"24.3%","-100%","Inf%"
"Qatar",2019,-0.0802006973191253,-0.515852443418899,0.499684630031446,"-8%","-51.6%","50%"
"Romania",2019,0.346047391602863,-1,Inf,"34.6%","-100%","Inf%"
"Russia",2019,-0.0021661822114607,-0.204728812425095,0.22213511261987,"-0.2%","-20.5%","22.2%"
"Saudi Arabia",2019,0.12091810403632,-0.0746763207542748,0.33782307235846,"12.1%","-7.5%","33.8%"
"Serbia",2019,-0.282501235794273,-0.683062340966209,0.214085880823968,"-28.3%","-68.3%","21.4%"
"Singapore",2019,0.149753745498397,-0.498290088701171,1.13936448832858,"15%","-49.8%","113.9%"
"Slovakia",2019,-0.40291706014333,-1,Inf,"-40.3%","-100%","Inf%"
"South Africa",2019,0.0303877426213224,-0.152196244795018,0.23250935055541,"3%","-15.2%","23.3%"
"South Korea",2019,-0.0553791841816099,-0.789106493682215,1.16355558519521,"-5.5%","-78.9%","116.4%"
"Spain",2019,0.635134042126954,8.61445715485023,Inf,"63.5%","861.4%","Inf%"
"Syria",2019,0.369796500863937,-1,Inf,"37%","-100%","Inf%"
"Taiwan",2019,0.0369216710087883,-1,Inf,"3.7%","-100%","Inf%"
"Thailand",2019,-0.256924193734174,-1,Inf,"-25.7%","-100%","Inf%"
"Trinidad",2019,-0.343358697414682,-1,Inf,"-34.3%","-100%","Inf%"
"Turkey",2019,0.149351920363958,-0.208335748179128,0.586914332999829,"14.9%","-20.8%","58.7%"
"Turkmenistan",2019,0.0855199882719031,-0.583522238054347,1.11846283243371,"8.6%","-58.4%","111.8%"
"UK",2019,1.47663663626219,-1,Inf,"147.7%","-100%","Inf%"
"USA",2019,0.162052820628988,-0.464787215665357,1.08104016179666,"16.2%","-46.5%","108.1%"
"Ukraine",2019,0.233597397310245,-0.195436438647715,0.782436234533011,"23.4%","-19.5%","78.2%"
"United Arab Emirates",2019,-0.100056940783997,-0.445359044193144,0.323972648946022,"-10%","-44.5%","32.4%"
"Uzbekistan",2019,-0.0472445684691364,-0.405202881751264,0.393774154523642,"-4.7%","-40.5%","39.4%"
"Venezuela",2019,-0.210580632629109,-0.693931012499567,0.424178141903985,"-21.1%","-69.4%","42.4%"
"Zambia",2019,-0.8368377755268,-1,Inf,"-83.7%","-100%","Inf%"
"Zimbabwe",2019,-0.0248637473969807,-1,Inf,"-2.5%","-100%","Inf%"
"Albania",2020,0.107615104977529,-1,Inf,"10.8%","-100%","Inf%"
"Armenia",2020,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Aruba",2020,-0.140678684360333,-1,Inf,"-14.1%","-100%","Inf%"
"Australia",2020,-0.120872785300771,-0.51597717668489,0.368487813204362,"-12.1%","-51.6%","36.8%"
"Bangladesh",2020,-0.181844123378556,-1,Inf,"-18.2%","-100%","Inf%"
"Belarus",2020,0.758524741337918,-1,Inf,"75.9%","-100%","Inf%"
"Bosnia and Herzegovina",2020,0.671235933230643,-0.266862406083489,2.27814836068224,"67.1%","-26.7%","227.8%"
"Botswana",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2020,0.723627791946472,14.2506539572083,Inf,"72.4%","1425.1%","Inf%"
"Bulgaria",2020,-0.088863660556449,-0.646194831696784,0.701743331653935,"-8.9%","-64.6%","70.2%"
"Canada",2020,-0.233277404185621,-0.84706149038296,0.678517189517173,"-23.3%","-84.7%","67.9%"
"Chile",2020,0.252884829698187,-0.916552732594122,3.11811107015073,"25.3%","-91.7%","311.8%"
"China",2020,0.115870857900918,-0.262539419621165,0.58200724977582,"11.6%","-26.3%","58.2%"
"Colombia",2020,0.760871027458902,-1,Inf,"76.1%","-100%","Inf%"
"Croatia",2020,0.36423218770729,-1,Inf,"36.4%","-100%","Inf%"
"Cuba",2020,-0.036880888956263,-0.419987071966768,0.440423342054993,"-3.7%","-42%","44%"
"Curacao",2020,0.800446837427456,10.9341610859636,Inf,"80%","1093.4%","Inf%"
"Cyprus",2020,-0.31121804563493,-1,Inf,"-31.1%","-100%","Inf%"
"Czech Republic",2020,-0.330099658464051,-1,Inf,"-33%","-100%","Inf%"
"Egypt",2020,0.183608400112693,-1,Inf,"18.4%","-100%","Inf%"
"Estonia",2020,-1,-1,0.0947976411806846,"-100%","-100%","9.5%"
"France",2020,-0.38212289826049,-1,Inf,"-38.2%","-100%","Inf%"
"Georgia",2020,-0.30231617467879,-1,Inf,"-30.2%","-100%","Inf%"
"Germany",2020,0.56302060279416,-1,Inf,"56.3%","-100%","Inf%"
"Greece",2020,-0.8871652989458,-1,-0.186294808128858,"-88.7%","-100%","-18.6%"
"Guatemala",2020,-0.0677351207816896,-1,Inf,"-6.8%","-100%","Inf%"
"Honduras",2020,-0.226003428979244,-1,Inf,"-22.6%","-100%","Inf%"
"India",2020,-0.135542481470528,-0.268285208908389,0.00592073599557374,"-13.6%","-26.8%","0.6%"
"Indonesia",2020,0.0707729567530411,-0.484834350908953,0.845075717199528,"7.1%","-48.5%","84.5%"
"Iran",2020,0.0273815268114059,-0.225996596880193,0.316129870754564,"2.7%","-22.6%","31.6%"
"Iraq",2020,-0.339719591648089,-0.929792298247785,0.434589224849957,"-34%","-93%","43.5%"
"Israel",2020,0.603160524556105,-1,Inf,"60.3%","-100%","Inf%"
"Italy",2020,0.0200524864382641,-1,Inf,"2%","-100%","Inf%"
"Jamaica",2020,0.0859750947145246,-1,Inf,"8.6%","-100%","Inf%"
"Jordan",2020,-0.195940506669009,-1,Inf,"-19.6%","-100%","Inf%"
"Kazakhstan",2020,0.371642886295324,-0.274743956777541,1.31452742707603,"37.2%","-27.5%","131.5%"
"Kuwait",2020,-0.165029953502713,-0.415334535122261,0.121942014673464,"-16.5%","-41.5%","12.2%"
"Lebanon",2020,-0.0463899575252948,-1,Inf,"-4.6%","-100%","Inf%"
"Macedonia (FYROM)",2020,-0.100137599624197,-1,Inf,"-10%","-100%","Inf%"
"Mali",2020,0.170098311128085,-1,Inf,"17%","-100%","Inf%"
"Mexico",2020,0.230935749223656,-0.0249616683281376,0.523232496982181,"23.1%","-2.5%","52.3%"
"Morocco",2020,-0.154110883065503,-0.952282437647382,1.12285399532251,"-15.4%","-95.2%","112.3%"
"Namibia",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Oman",2020,-0.484379357712607,-1,Inf,"-48.4%","-100%","Inf%"
"Pakistan",2020,-0.0194332746522834,-0.958501151503966,1.84070069343277,"-1.9%","-95.9%","184.1%"
"Peru",2020,-0.322760201565555,-0.632793111809999,0.0448104991188993,"-32.3%","-63.3%","4.5%"
"Poland",2020,-0.272858501880094,-1,1.55551380624306,"-27.3%","-100%","155.6%"
"Portugal",2020,-0.326896074906618,-1,Inf,"-32.7%","-100%","Inf%"
"Puerto Rico",2020,-0.0133957076567087,-1,Inf,"-1.3%","-100%","Inf%"
"Qatar",2020,-0.491062495295111,-0.89454881202647,-0.00962762681687157,"-49.1%","-89.5%","-1%"
"Romania",2020,0.660846615347661,-1,Inf,"66.1%","-100%","Inf%"
"Russia",2020,0.0631721027604868,-0.149648026990126,0.302531518659877,"6.3%","-15%","30.3%"
"Saudi Arabia",2020,-0.186049248054986,-0.338906931680673,-0.0206000332606726,"-18.6%","-33.9%","-2.1%"
"Serbia",2020,0.552898389414923,-0.26425635470173,1.8269175608436,"55.3%","-26.4%","182.7%"
"Singapore",2020,-0.279781484674891,-0.806210780893508,0.388306551109245,"-28%","-80.6%","38.8%"
"Slovakia",2020,2.48334258386955,-1,Inf,"248.3%","-100%","Inf%"
"South Africa",2020,0.00395430994490509,-0.181710815813347,0.206236015690689,"0.4%","-18.2%","20.6%"
"South Korea",2020,-0.171476625132618,-0.982508531207386,1.1477475421463,"-17.1%","-98.3%","114.8%"
"Spain",2020,-0.579327035776214,-1,0.331074429892449,"-57.9%","-100%","33.1%"
"Syria",2020,-0.205794834384402,-1,Inf,"-20.6%","-100%","Inf%"
"Taiwan",2020,-0.286040103324063,-1,Inf,"-28.6%","-100%","Inf%"
"Thailand",2020,0.288844303120719,-1,Inf,"28.9%","-100%","Inf%"
"Trinidad",2020,0.191559931417534,-1,Inf,"19.2%","-100%","Inf%"
"Turkey",2020,0.0639990598186995,-0.235559633129595,0.418355020100619,"6.4%","-23.6%","41.8%"
"Turkmenistan",2020,-0.0132794804177755,-0.630967256023974,0.874256508920809,"-1.3%","-63.1%","87.4%"
"UK",2020,0.240826592853518,-1,Inf,"24.1%","-100%","Inf%"
"USA",2020,-0.0102049517582546,-0.53094173656506,0.694602777207965,"-1%","-53.1%","69.5%"
"Ukraine",2020,-0.0908949613500967,-0.41251434944659,0.285496566884089,"-9.1%","-41.3%","28.5%"
"United Arab Emirates",2020,-0.133702361894184,-0.49742846626164,0.316552756431501,"-13.4%","-49.7%","31.7%"
"Uzbekistan",2020,0.143312597405652,-0.258536597783287,0.650941830298726,"14.3%","-25.9%","65.1%"
