"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Oman",2016,-0.666720326269535,-1,0.681767575517474,"-66.7%","-100%","68.2%"
"Pakistan",2016,0.288443146572166,-0.298219543526224,1.15212565698221,"28.8%","-29.8%","115.2%"
"Peru",2016,-0.390317683626634,-0.643405918836004,-0.10209443766065,"-39%","-64.3%","-10.2%"
"Poland",2016,-0.443545081428509,-1,0.408468035486862,"-44.4%","-100%","40.8%"
"Portugal",2016,0.904853557692668,-1,Inf,"90.5%","-100%","Inf%"
"Puerto Rico",2016,0.0211752872698461,-0.852274418368458,1.703792617443,"2.1%","-85.2%","170.4%"
"Qatar",2016,-0.265883487978669,-0.577169540030862,0.0854083606157838,"-26.6%","-57.7%","8.5%"
"Romania",2016,-0.581085770537682,-0.868939087943199,-0.266329092560935,"-58.1%","-86.9%","-26.6%"
"Russia",2016,0.00922673718620759,-0.126563913434959,0.156014827186779,"0.9%","-12.7%","15.6%"
"Saudi Arabia",2016,0.335850103990324,0.180294780081718,0.502225305176825,"33.6%","18%","50.2%"
"Serbia",2016,0.0643455563356652,-0.313829563307358,0.527966297955413,"6.4%","-31.4%","52.8%"
"Singapore",2016,0.0864226434267321,-0.249292922322425,0.484205569643882,"8.6%","-24.9%","48.4%"
"Slovakia",2016,0.521844057769763,-4.53796119185939,Inf,"52.2%","-453.8%","Inf%"
"South Africa",2016,-0.142933667697771,-0.248080148690623,-0.0296524443985918,"-14.3%","-24.8%","-3%"
"South Korea",2016,0.118347633415576,-0.485043160165926,0.990209547247418,"11.8%","-48.5%","99%"
"Spain",2016,-0.476584183828127,-0.865816000483849,0.0265693997509193,"-47.7%","-86.6%","2.7%"
"Syria",2016,0.207560795408996,-1,Inf,"20.8%","-100%","Inf%"
"Taiwan",2016,1.17385755925847,-17.5716083724322,Inf,"117.4%","-1757.2%","Inf%"
"Thailand",2016,-0.0689881685685035,-1,Inf,"-6.9%","-100%","Inf%"
"Trinidad",2016,-0.240879061806031,-1,1.57585366128548,"-24.1%","-100%","157.6%"
"Turkey",2016,0.0134871090400681,-0.262011651198656,0.334874018320491,"1.3%","-26.2%","33.5%"
"Turkmenistan",2016,-0.0694327734102075,-0.625658163253892,0.618375301105934,"-6.9%","-62.6%","61.8%"
"UK",2016,-0.332122524816643,-1,1.14549510190332,"-33.2%","-100%","114.5%"
"USA",2016,-0.212343686355453,-0.508089996425502,0.135912661377052,"-21.2%","-50.8%","13.6%"
"Ukraine",2016,-0.041056084242267,-0.28022602683935,0.227431574879315,"-4.1%","-28%","22.7%"
"United Arab Emirates",2016,0.0973967923007273,-0.19418650920102,0.430696744646664,"9.7%","-19.4%","43.1%"
"Uzbekistan",2016,-0.238884547955041,-0.405367483376263,-0.056652645155066,"-23.9%","-40.5%","-5.7%"
"Venezuela",2016,-0.0134332634709513,-0.267669786582959,0.280348714315097,"-1.3%","-26.8%","28%"
"Zambia",2016,-0.416708121793183,-1,Inf,"-41.7%","-100%","Inf%"
"Zimbabwe",2016,0.122269202469025,8.74404600905127,Inf,"12.2%","874.4%","Inf%"
"Albania",2017,-0.60012120035615,-1,Inf,"-60%","-100%","Inf%"
"Armenia",2017,0.279832567659771,-0.886257539544388,3.10648355820289,"28%","-88.6%","310.6%"
"Aruba",2017,0.224389184382016,-0.696868496833695,1.78949384128914,"22.4%","-69.7%","178.9%"
"Australia",2017,0.0658842373233781,-0.216211856439719,0.397928768371628,"6.6%","-21.6%","39.8%"
"Bangladesh",2017,-0.0939729132098712,-1,Inf,"-9.4%","-100%","Inf%"
"Belarus",2017,-0.626738160151348,-1,Inf,"-62.7%","-100%","Inf%"
"Bosnia and Herzegovina",2017,0.0172773130714112,-0.288102757587969,0.385780800639766,"1.7%","-28.8%","38.6%"
"Botswana",2017,-0.800018697176143,-1,-0.479232665268892,"-80%","-100%","-47.9%"
"Brazil",2017,0.188771153478087,-0.614312313695339,1.50549973060182,"18.9%","-61.4%","150.5%"
"Bulgaria",2017,1.2108116750554,-0.0985616952949591,3.6015764430259,"121.1%","-9.9%","360.2%"
"Canada",2017,-0.206945004493491,-0.592940480579069,0.273844755165717,"-20.7%","-59.3%","27.4%"
"Chile",2017,0.620638611216209,-0.306298386704926,2.04275628864217,"62.1%","-30.6%","204.3%"
"China",2017,-0.33797489740157,-0.424160676734432,-0.247897541216746,"-33.8%","-42.4%","-24.8%"
"Colombia",2017,-0.316935960760065,-1,Inf,"-31.7%","-100%","Inf%"
"Croatia",2017,0.612469814880399,-1,Inf,"61.2%","-100%","Inf%"
"Cuba",2017,-0.172312088327366,-0.390563212410967,0.0771735406496887,"-17.2%","-39.1%","7.7%"
"Curacao",2017,0.295683400090322,-0.502515022175597,1.50139199353816,"29.6%","-50.3%","150.1%"
"Cyprus",2017,0.376479092286045,-1,Inf,"37.6%","-100%","Inf%"
"Czech Republic",2017,-0.125511241462962,-1,2.18480493789122,"-12.6%","-100%","218.5%"
"Egypt",2017,0.129066513031331,-0.777511636800185,2.1260182966353,"12.9%","-77.8%","212.6%"
"Estonia",2017,-0.668221522080502,-1,Inf,"-66.8%","-100%","Inf%"
"France",2017,-0.234496211723493,-1,Inf,"-23.4%","-100%","Inf%"
"Georgia",2017,0.0146382510007326,-1,Inf,"1.5%","-100%","Inf%"
"Germany",2017,1.13397963959719,-10.9513362248964,Inf,"113.4%","-1095.1%","Inf%"
"Greece",2017,-0.170863630752111,-0.704194689871433,0.584465628741213,"-17.1%","-70.4%","58.4%"
"Guatemala",2017,0.228265113536277,-1,Inf,"22.8%","-100%","Inf%"
"Honduras",2017,-0.18103363481461,-1,1.87287038338116,"-18.1%","-100%","187.3%"
"India",2017,-0.0375605102889135,-0.123610404336645,0.0525435809729702,"-3.8%","-12.4%","5.3%"
"Indonesia",2017,-0.145946459340702,-0.380101133801778,0.1265174149449,"-14.6%","-38%","12.7%"
"Iran",2017,-0.137521417224059,-0.268288478217468,0.00233801528028388,"-13.8%","-26.8%","0.2%"
"Iraq",2017,0.138249141277552,-0.211043622719868,0.561158552310049,"13.8%","-21.1%","56.1%"
"Israel",2017,-0.0396124830123354,-0.835746194625629,1.67473173944187,"-4%","-83.6%","167.5%"
"Italy",2017,-0.633635393036659,-1,Inf,"-63.4%","-100%","Inf%"
"Jamaica",2017,-0.380708650472669,-0.969392011518368,0.346718452475307,"-38.1%","-96.9%","34.7%"
"Jordan",2017,-0.274369497646115,-1,1.80016636169238,"-27.4%","-100%","180%"
"Kazakhstan",2017,0.313424591621955,-0.107779571730478,0.846152830964012,"31.3%","-10.8%","84.6%"
"Kuwait",2017,-0.0552231216774872,-0.242333177742344,0.155039538776504,"-5.5%","-24.2%","15.5%"
"Lebanon",2017,0.143968119660415,-1,Inf,"14.4%","-100%","Inf%"
"Macedonia (FYROM)",2017,0.477102326328097,5.76054736573471,Inf,"47.7%","576.1%","Inf%"
"Mali",2017,-0.613250596301004,-1,Inf,"-61.3%","-100%","Inf%"
"Mexico",2017,-0.225709368832678,-0.315694923853982,-0.130364900096594,"-22.6%","-31.6%","-13%"
"Morocco",2017,-0.11545284834385,-0.588766926653425,0.498182203891665,"-11.5%","-58.9%","49.8%"
"Namibia",2017,0.0632014287575182,-0.811052249127504,1.87428780204529,"6.3%","-81.1%","187.4%"
"Oman",2017,-1,-1,Inf,"-100%","-100%","Inf%"
"Pakistan",2017,0.0279981893586552,-0.357274106906994,0.505327396188247,"2.8%","-35.7%","50.5%"
"Peru",2017,1.15986234545698,0.360508090673607,2.28875449969931,"116%","36.1%","228.9%"
"Poland",2017,1.11491600564751,14.4439344818504,Inf,"111.5%","1444.4%","Inf%"
"Portugal",2017,-0.58971185469473,-1,Inf,"-59%","-100%","Inf%"
"Puerto Rico",2017,0.230790205283647,-0.74952850937503,2.18909718214255,"23.1%","-75%","218.9%"
"Qatar",2017,0.389042159210861,-0.188419016348196,1.19463334364764,"38.9%","-18.8%","119.5%"
"Romania",2017,-0.177512298679694,-1,1.14299749267052,"-17.8%","-100%","114.3%"
"Russia",2017,-0.0567865083512008,-0.186463056061292,0.0814570355238524,"-5.7%","-18.6%","8.1%"
"Saudi Arabia",2017,0.081666707489042,-0.0332755450188559,0.203861532190273,"8.2%","-3.3%","20.4%"
"Serbia",2017,0.00202295319296741,-0.324894464411312,0.408178029453565,"0.2%","-32.5%","40.8%"
"Singapore",2017,0.0165116541909736,-0.278392856730487,0.371597982036556,"1.7%","-27.8%","37.2%"
"Slovakia",2017,-0.513572000067086,-1,0.985483296601484,"-51.4%","-100%","98.5%"
"South Africa",2017,0.0619590511233379,-0.0599901358652191,0.19140213108145,"6.2%","-6%","19.1%"
"South Korea",2017,0.14452659596836,-0.427208656794289,0.938010030508462,"14.5%","-42.7%","93.8%"
"Spain",2017,-0.056743212770638,-0.862852848867022,1.38448004042524,"-5.7%","-86.3%","138.4%"
"Syria",2017,0.480924946450369,-1,Inf,"48.1%","-100%","Inf%"
"Taiwan",2017,-0.36028872982144,-1,0.532934627686106,"-36%","-100%","53.3%"
"Thailand",2017,0.108009210097263,7.6553185605222,Inf,"10.8%","765.5%","Inf%"
"Trinidad",2017,0.253084659665551,-1,Inf,"25.3%","-100%","Inf%"
"Turkey",2017,0.221585431020323,-0.0689186844102638,0.564706531883865,"22.2%","-6.9%","56.5%"
"Turkmenistan",2017,0.231119106589849,-0.413216840834861,1.3187266901915,"23.1%","-41.3%","131.9%"
"UK",2017,-0.138843706255987,-1,Inf,"-13.9%","-100%","Inf%"
"USA",2017,0.207039429065309,-0.235735223255877,0.779043926962712,"20.7%","-23.6%","77.9%"
"Ukraine",2017,0.202080623905149,-0.0839692424646284,0.537744995832512,"20.2%","-8.4%","53.8%"
"United Arab Emirates",2017,0.0975383324217594,-0.202631623797313,0.447042222254922,"9.8%","-20.3%","44.7%"
"Uzbekistan",2017,0.0319332149916649,-0.224191424565732,0.322292650470768,"3.2%","-22.4%","32.2%"
"Venezuela",2017,-0.176525458597444,-0.406201561435041,0.0848881572435141,"-17.7%","-40.6%","8.5%"
"Zambia",2017,0.749662589210794,-1,Inf,"75%","-100%","Inf%"
"Zimbabwe",2017,-0.237629681043251,-1,1.5450364699073,"-23.8%","-100%","154.5%"
"Albania",2018,0.0372800174130217,-1,Inf,"3.7%","-100%","Inf%"
"Armenia",2018,-0.0248696790560332,-0.784324521849317,1.47912619851566,"-2.5%","-78.4%","147.9%"
"Aruba",2018,-1,-1,-0.360117878897723,"-100%","-100%","-36%"
"Australia",2018,-0.0495195028614132,-0.299259965011647,0.235772363405529,"-5%","-29.9%","23.6%"
"Bangladesh",2018,0.0357385038157492,-1,Inf,"3.6%","-100%","Inf%"
"Belarus",2018,3.1031929634001,-1,Inf,"310.3%","-100%","Inf%"
"Bosnia and Herzegovina",2018,-0.0399543935257178,-0.319287590194356,0.286549154390441,"-4%","-31.9%","28.7%"
"Botswana",2018,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2018,-0.273119672811935,-0.855433715834903,0.562203347698889,"-27.3%","-85.5%","56.2%"
"Bulgaria",2018,-0.239388438406685,-0.628909606485724,0.239617262435095,"-23.9%","-62.9%","24%"
"Canada",2018,-0.144576578180078,-0.677479466758829,0.555731744906511,"-14.5%","-67.7%","55.6%"
"Chile",2018,-0.0266219527266154,-0.497836798189704,0.645129228663053,"-2.7%","-49.8%","64.5%"
"China",2018,-0.17957548085029,-0.316276992586946,-0.0328140234727429,"-18%","-31.6%","-3.3%"
"Colombia",2018,0.287251476118875,-4.10310085738097,Inf,"28.7%","-410.3%","Inf%"
"Croatia",2018,-0.209520134533909,-1,Inf,"-21%","-100%","Inf%"
"Cuba",2018,0.146583889251118,-0.137544813188775,0.481101379837879,"14.7%","-13.8%","48.1%"
"Curacao",2018,-0.434216856967957,-0.900185257511878,0.193853563966373,"-43.4%","-90%","19.4%"
"Cyprus",2018,-0.0267141748112704,-1,Inf,"-2.7%","-100%","Inf%"
"Czech Republic",2018,-0.40963271907563,-1,Inf,"-41%","-100%","Inf%"
"Egypt",2018,-0.0653738573292398,-0.703578215443986,0.929659796691556,"-6.5%","-70.4%","93%"
"Estonia",2018,3.82111649099163,-1,Inf,"382.1%","-100%","Inf%"
"France",2018,0.649083377054518,-16.5974766255101,Inf,"64.9%","-1659.7%","Inf%"
"Georgia",2018,-0.371198656933865,-1,Inf,"-37.1%","-100%","Inf%"
"Germany",2018,-0.037839821342888,-0.928078266886283,1.55473251270939,"-3.8%","-92.8%","155.5%"
"Greece",2018,-0.533808905631845,-1,0.334325523793463,"-53.4%","-100%","33.4%"
"Guatemala",2018,-0.0708557148622104,-1,Inf,"-7.1%","-100%","Inf%"
"Honduras",2018,0.110861898904668,-1,Inf,"11.1%","-100%","Inf%"
"India",2018,0.00510748079193224,-0.0838921553239852,0.0984629279050244,"0.5%","-8.4%","9.8%"
"Indonesia",2018,-0.0516803909949051,-0.421733503046087,0.360924830582319,"-5.2%","-42.2%","36.1%"
"Iran",2018,0.199928080884952,0.0176641130142949,0.399738165364484,"20%","1.8%","40%"
"Iraq",2018,-0.41744563134723,-0.644071261262978,-0.160559451540491,"-41.7%","-64.4%","-16.1%"
"Israel",2018,-0.285837859901742,-0.920465485465642,0.720133477901763,"-28.6%","-92%","72%"
"Italy",2018,0.000738443478839335,-1,Inf,"0.1%","-100%","Inf%"
"Jamaica",2018,0.520094197846289,-0.861091124997449,4.43899582093603,"52%","-86.1%","443.9%"
"Jordan",2018,0.202433065135222,-2.76154593730615,Inf,"20.2%","-276.2%","Inf%"
"Kazakhstan",2018,-0.269934902245007,-0.542940277163127,0.0374862233729047,"-27%","-54.3%","3.7%"
"Kuwait",2018,-0.0535333717175736,-0.238797143601111,0.151156325173079,"-5.4%","-23.9%","15.1%"
"Lebanon",2018,-0.415334177387693,-1,Inf,"-41.5%","-100%","Inf%"
"Macedonia (FYROM)",2018,-0.0697051408614026,-0.846821890651525,1.37738643886942,"-7%","-84.7%","137.7%"
"Mali",2018,3.39628918831701,-2.84040384591148,Inf,"339.6%","-284%","Inf%"
"Mexico",2018,-0.0654687752234879,-0.183435460633173,0.0596926401705138,"-6.5%","-18.3%","6%"
"Morocco",2018,-0.196012069384765,-0.714506241548679,0.515762997091683,"-19.6%","-71.5%","51.6%"
"Namibia",2018,-0.52154584806545,-1,0.282291272450145,"-52.2%","-100%","28.2%"
"Oman",2018,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2018,-0.188679234231286,-0.518576881725619,0.214192023326426,"-18.9%","-51.9%","21.4%"
"Peru",2018,0.227344588476916,-0.0776930126017966,0.581472912297757,"22.7%","-7.8%","58.1%"
"Poland",2018,-0.304823760719109,-0.809560996569107,0.387259206127365,"-30.5%","-81%","38.7%"
"Portugal",2018,-0.454044744912277,-1,Inf,"-45.4%","-100%","Inf%"
"Puerto Rico",2018,-0.278401269441197,-0.906889803473255,0.708557274897224,"-27.8%","-90.7%","70.9%"
"Qatar",2018,0.351257960332241,-0.113496894344078,0.921932260225487,"35.1%","-11.3%","92.2%"
"Romania",2018,-0.419604931962176,-1,Inf,"-42%","-100%","Inf%"
"Russia",2018,-0.0589235507203056,-0.199820935145331,0.0928181521793148,"-5.9%","-20%","9.3%"
"Saudi Arabia",2018,-0.23200069449427,-0.317916268420142,-0.141823939605095,"-23.2%","-31.8%","-14.2%"
"Serbia",2018,0.130964589152605,-0.205658662546308,0.530750551740492,"13.1%","-20.6%","53.1%"
"Singapore",2018,-0.236463120137874,-0.509238020110216,0.0701323287521272,"-23.6%","-50.9%","7%"
"Slovakia",2018,0.219005205928447,-1,Inf,"21.9%","-100%","Inf%"
"South Africa",2018,-0.0344075951167159,-0.152686176594536,0.0908613617461338,"-3.4%","-15.3%","9.1%"
"South Korea",2018,-0.0884141619505563,-0.520354001001142,0.492665538657393,"-8.8%","-52%","49.3%"
"Spain",2018,0.0452850187877052,-0.814969438223792,1.81402122826123,"4.5%","-81.5%","181.4%"
"Syria",2018,-0.206725867574803,2.74483389303217,Inf,"-20.7%","274.5%","Inf%"
"Taiwan",2018,0.411370055857225,5.73872608965857,Inf,"41.1%","573.9%","Inf%"
"Thailand",2018,-0.00305417652826301,-0.994775499632416,1.82780593711561,"-0.3%","-99.5%","182.8%"
"Trinidad",2018,0.149049216705052,4.62883147551935,Inf,"14.9%","462.9%","Inf%"
"Turkey",2018,0.143120964043606,-0.107006726779431,0.421747011348311,"14.3%","-10.7%","42.2%"
"Turkmenistan",2018,0.200168135001795,-0.271677568497932,0.774588939362985,"20%","-27.2%","77.5%"
"UK",2018,-0.631334858775321,-1,Inf,"-63.1%","-100%","Inf%"
"USA",2018,-0.0416922919419503,-0.384781931783476,0.368401246329274,"-4.2%","-38.5%","36.8%"
"Ukraine",2018,-0.200379351778735,-0.394499172251926,0.0148890363746683,"-20%","-39.4%","1.5%"
"United Arab Emirates",2018,0.065592810747499,-0.217515659597746,0.395983744990777,"6.6%","-21.8%","39.6%"
"Uzbekistan",2018,0.105171714436112,-0.176372093859493,0.429299529801975,"10.5%","-17.6%","42.9%"
"Venezuela",2018,-0.0882366701558567,-0.371777538439808,0.243427477319843,"-8.8%","-37.2%","24.3%"
"Zambia",2018,0.827052947879493,67.5118863896524,Inf,"82.7%","6751.2%","Inf%"
"Zimbabwe",2018,0.0583084212237623,4.08415145262914,Inf,"5.8%","408.4%","Inf%"
"Albania",2019,0.0423276558175372,-1,Inf,"4.2%","-100%","Inf%"
"Armenia",2019,-1,-1,-0.13013918538655,"-100%","-100%","-13%"
"Aruba",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Australia",2019,0.0947867692805759,-0.191859410171489,0.429215612678796,"9.5%","-19.2%","42.9%"
"Bangladesh",2019,0.0823739585018748,-1,Inf,"8.2%","-100%","Inf%"
"Belarus",2019,-0.405034252577405,-1,Inf,"-40.5%","-100%","Inf%"
"Bosnia and Herzegovina",2019,-0.333760375815499,-0.602679390356112,-0.0298137438607194,"-33.4%","-60.3%","-3%"
"Botswana",2019,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Brazil",2019,-0.000910406177007772,-0.920995156733442,1.7242586934805,"-0.1%","-92.1%","172.4%"
"Bulgaria",2019,0.29733141513707,-0.302133163707889,1.19838814569482,"29.7%","-30.2%","119.8%"
"Canada",2019,0.527421785981125,-0.364159807825019,1.99443377044369,"52.7%","-36.4%","199.4%"
"Chile",2019,-0.318405666303932,-0.748979486182863,0.203248278977788,"-31.8%","-74.9%","20.3%"
"China",2019,-0.136435253087236,-0.305841197250269,0.0487550941520514,"-13.6%","-30.6%","4.9%"
"Colombia",2019,-0.255149986873299,-1,1.52000662158766,"-25.5%","-100%","152%"
"Croatia",2019,-0.329201548631018,-1,Inf,"-32.9%","-100%","Inf%"
"Cuba",2019,0.014202771586163,-0.222093125931322,0.280700578750853,"1.4%","-22.2%","28.1%"
"Curacao",2019,0.00632159851215386,-0.83699322847431,1.78631736833131,"0.6%","-83.7%","178.6%"
"Cyprus",2019,0.128947249356909,-1,Inf,"12.9%","-100%","Inf%"
"Czech Republic",2019,0.630261205678246,-1,Inf,"63%","-100%","Inf%"
"Egypt",2019,-0.177131790943597,-0.840582287137447,0.815616849259239,"-17.7%","-84.1%","81.6%"
"Estonia",2019,1.42315384581626,11.2323946882441,Inf,"142.3%","1123.2%","Inf%"
"France",2019,-0.236154650770751,-1,1.87931589135485,"-23.6%","-100%","187.9%"
"Georgia",2019,1.13252412934709,-1,Inf,"113.3%","-100%","Inf%"
"Germany",2019,-0.441929877745748,-1,1.0542411448222,"-44.2%","-100%","105.4%"
"Greece",2019,3.28378464201542,-45.0357476659153,Inf,"328.4%","-4503.6%","Inf%"
"Guatemala",2019,0.132022575574684,3.85308393736141,Inf,"13.2%","385.3%","Inf%"
"Honduras",2019,0.242382272130814,35.9499047556035,Inf,"24.2%","3595%","Inf%"
"India",2019,0.0906634423469153,-0.00300903858559343,0.188766194780914,"9.1%","-0.3%","18.9%"
"Indonesia",2019,0.0710980965992016,-0.315062542038647,0.603528320322933,"7.1%","-31.5%","60.4%"
"Iran",2019,-0.0906578811225275,-0.221384749926386,0.0502488194600499,"-9.1%","-22.1%","5%"
"Iraq",2019,0.200565942114869,-0.27724072809252,0.834894982832456,"20.1%","-27.7%","83.5%"
"Israel",2019,-0.453187892976256,-1,1.12965827246334,"-45.3%","-100%","113%"
"Italy",2019,2.20492748171322,-1,Inf,"220.5%","-100%","Inf%"
"Jamaica",2019,-0.248085185780248,-0.770296772786644,0.357616168253414,"-24.8%","-77%","35.8%"
"Jordan",2019,-0.263193932071566,-1,1.79262369489941,"-26.3%","-100%","179.3%"
"Kazakhstan",2019,0.0817394241224803,-0.342277561500466,0.63525148229999,"8.2%","-34.2%","63.5%"
"Kuwait",2019,0.264896173711699,0.0295950011065544,0.529062305420727,"26.5%","3%","52.9%"
"Lebanon",2019,-0.277575198652544,-1,Inf,"-27.8%","-100%","Inf%"
"Macedonia (FYROM)",2019,0.289382672161821,-0.84247823197346,2.3700868782216,"28.9%","-84.2%","237%"
"Mali",2019,-0.366158043002277,-1,1.37550826603089,"-36.6%","-100%","137.6%"
"Mexico",2019,-0.0710989992727243,-0.200540847589418,0.0672440209859839,"-7.1%","-20.1%","6.7%"
"Morocco",2019,0.300306845459348,-0.454773834129356,1.57122414184471,"30%","-45.5%","157.1%"
"Namibia",2019,0.0696885150211546,-1,Inf,"7%","-100%","Inf%"
"Oman",2019,Inf,-2.61131911089826,Inf,"Inf%","-261.1%","Inf%"
"Pakistan",2019,-0.234337579980189,-0.607144781404726,0.231139881087087,"-23.4%","-60.7%","23.1%"
"Peru",2019,-0.117758011638058,-0.3531321335872,0.147010683403711,"-11.8%","-35.3%","14.7%"
"Poland",2019,0.140330214549029,-0.701639368728467,1.65547392841674,"14%","-70.2%","165.5%"
"Portugal",2019,2.00305282893706,-1,Inf,"200.3%","-100%","Inf%"
"Puerto Rico",2019,0.243342838336175,-0.85044568722789,2.65419772964952,"24.3%","-85%","265.4%"
"Qatar",2019,-0.0802006973191253,-0.36883334316262,0.273501821785714,"-8%","-36.9%","27.4%"
"Romania",2019,0.346047391602863,-1,Inf,"34.6%","-100%","Inf%"
"Russia",2019,-0.0021661822114607,-0.164955846210615,0.173756877138362,"-0.2%","-16.5%","17.4%"
"Saudi Arabia",2019,0.12091810403632,-0.00836547984032232,0.25903217070451,"12.1%","-0.8%","25.9%"
"Serbia",2019,-0.282501235794273,-0.552174433130348,0.0245195517588488,"-28.3%","-55.2%","2.5%"
"Singapore",2019,0.149753745498397,-0.262049111555892,0.684580176565658,"15%","-26.2%","68.5%"
"Slovakia",2019,-0.40291706014333,-1,Inf,"-40.3%","-100%","Inf%"
"South Africa",2019,0.0303877426213224,-0.0948406031285809,0.164892522033549,"3%","-9.5%","16.5%"
"South Korea",2019,-0.0553791841816099,-0.519074990259365,0.548864906736453,"-5.5%","-51.9%","54.9%"
"Spain",2019,0.635134042126954,-0.404847257316791,2.59437340864637,"63.5%","-40.5%","259.4%"
"Syria",2019,0.369796500863937,-0.805243734829587,2.84559934531983,"37%","-80.5%","284.6%"
"Taiwan",2019,0.0369216710087883,-0.780619604546625,1.24414936726443,"3.7%","-78.1%","124.4%"
"Thailand",2019,-0.256924193734174,-1,1.99853112940629,"-25.7%","-100%","199.9%"
"Trinidad",2019,-0.343358697414682,-1,1.19127480325868,"-34.3%","-100%","119.1%"
"Turkey",2019,0.149351920363958,-0.0924678505279392,0.425383953680942,"14.9%","-9.2%","42.5%"
"Turkmenistan",2019,0.0855199882719031,-0.337969191776129,0.62901418102984,"8.6%","-33.8%","62.9%"
"UK",2019,1.47663663626219,-1,Inf,"147.7%","-100%","Inf%"
"USA",2019,0.162052820628988,-0.247535593205276,0.675055753182093,"16.2%","-24.8%","67.5%"
"Ukraine",2019,0.233597397310245,-0.0541232708782541,0.571741517230007,"23.4%","-5.4%","57.2%"
"United Arab Emirates",2019,-0.100056940783997,-0.335337114000444,0.171194855048914,"-10%","-33.5%","17.1%"
"Uzbekistan",2019,-0.0472445684691364,-0.289657440124665,0.231410795331969,"-4.7%","-29%","23.1%"
"Venezuela",2019,-0.210580632629109,-0.523885943671403,0.153189752113804,"-21.1%","-52.4%","15.3%"
"Zambia",2019,-0.8368377755268,-1,0.176774437889042,"-83.7%","-100%","17.7%"
"Zimbabwe",2019,-0.0248637473969807,-0.956111402158492,1.4255715454302,"-2.5%","-95.6%","142.6%"
"Albania",2020,0.107615104977529,-1,Inf,"10.8%","-100%","Inf%"
"Armenia",2020,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Aruba",2020,-0.140678684360333,-1,Inf,"-14.1%","-100%","Inf%"
"Australia",2020,-0.120872785300771,-0.380848284943466,0.172688752159876,"-12.1%","-38.1%","17.3%"
"Bangladesh",2020,-0.181844123378556,-1,Inf,"-18.2%","-100%","Inf%"
"Belarus",2020,0.758524741337918,-1,Inf,"75.9%","-100%","Inf%"
"Bosnia and Herzegovina",2020,0.671235933230643,0.0551781318793985,1.52847589739599,"67.1%","5.5%","152.8%"
"Botswana",2020,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil",2020,0.723627791946472,-0.741504756659793,4.32261206885432,"72.4%","-74.2%","432.3%"
"Bulgaria",2020,-0.088863660556449,-0.440831769271253,0.341475746637703,"-8.9%","-44.1%","34.1%"
"Canada",2020,-0.233277404185621,-0.692150670022057,0.363450672438374,"-23.3%","-69.2%","36.3%"
"Chile",2020,0.252884829698187,-0.630440458089845,1.67868822446875,"25.3%","-63%","167.9%"
"China",2020,0.115870857900918,-0.1137207831676,0.373209949566638,"11.6%","-11.4%","37.3%"
"Colombia",2020,0.760871027458902,43.677920620256,Inf,"76.1%","4367.8%","Inf%"
"Croatia",2020,0.36423218770729,-1,Inf,"36.4%","-100%","Inf%"
"Cuba",2020,-0.036880888956263,-0.271571105016641,0.229590878910503,"-3.7%","-27.2%","23%"
"Curacao",2020,0.800446837427456,-0.67909644562812,3.34318369950214,"80%","-67.9%","334.3%"
"Cyprus",2020,-0.31121804563493,-1,Inf,"-31.1%","-100%","Inf%"
"Czech Republic",2020,-0.330099658464051,-1,Inf,"-33%","-100%","Inf%"
"Egypt",2020,0.183608400112693,-0.99199145149845,2.3040435168143,"18.4%","-99.2%","230.4%"
"Estonia",2020,-1,-1,0.0759093046206483,"-100%","-100%","7.6%"
"France",2020,-0.38212289826049,-1,Inf,"-38.2%","-100%","Inf%"
"Georgia",2020,-0.30231617467879,-1,Inf,"-30.2%","-100%","Inf%"
"Germany",2020,0.56302060279416,-1,Inf,"56.3%","-100%","Inf%"
"Greece",2020,-0.8871652989458,-1,-0.295238673109872,"-88.7%","-100%","-29.5%"
"Guatemala",2020,-0.0677351207816896,-0.891887450973275,1.40058195402437,"-6.8%","-89.2%","140.1%"
"Honduras",2020,-0.226003428979244,-1,2.14094335822378,"-22.6%","-100%","214.1%"
"India",2020,-0.135542481470528,-0.223781542110698,-0.0439977331207474,"-13.6%","-22.4%","-4.4%"
"Indonesia",2020,0.0707729567530411,-0.220663687728809,0.407946112483462,"7.1%","-22.1%","40.8%"
"Iran",2020,0.0273815268114059,-0.132150468031819,0.198800511447456,"2.7%","-13.2%","19.9%"
"Iraq",2020,-0.339719591648089,-0.770045480610701,0.145740875793556,"-34%","-77%","14.6%"
"Israel",2020,0.603160524556105,-1,Inf,"60.3%","-100%","Inf%"
"Italy",2020,0.0200524864382641,-1,Inf,"2%","-100%","Inf%"
"Jamaica",2020,0.0859750947145246,-0.686047156797707,1.50158292815733,"8.6%","-68.6%","150.2%"
"Jordan",2020,-0.195940506669009,-1,Inf,"-19.6%","-100%","Inf%"
