"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"UK","Coal",2013,-0.0104664933930667,4.63307466439638,Inf,"-1%","463.3%","Inf%"
"USA","Coal",2013,-0.000283218247398187,-0.39314967193162,0.494409606197821,"0%","-39.3%","49.4%"
"Ukraine","Coal",2013,0.00135909495176612,-0.390241648766054,0.492911246013773,"0.1%","-39%","49.3%"
"Ukraine","Oil & Gas",2013,-0.00365853725799403,-1,Inf,"-0.4%","-100%","Inf%"
"Ukraine","Smelter",2013,0.00230607130533866,-0.856971248931474,1.64663240984343,"0.2%","-85.7%","164.7%"
"United Arab Emirates","Oil & Gas",2013,-0.000383398541070168,-1,Inf,"0%","-100%","Inf%"
"Uzbekistan","Oil & Gas",2013,0.00610062568096126,-1,Inf,"0.6%","-100%","Inf%"
"Uzbekistan","Smelter",2013,-0.000537693849470777,-0.685181673966775,1.0750104316815,"-0.1%","-68.5%","107.5%"
"Venezuela","Coal",2013,0.0045352607123117,-1,Inf,"0.5%","-100%","Inf%"
"Venezuela","Oil & Gas",2013,-0.00132908655584474,-1,Inf,"-0.1%","-100%","Inf%"
"Zambia","Smelter",2013,0.0025177114899273,-1,Inf,"0.3%","-100%","Inf%"
"Zimbabwe","Coal",2013,0.000616754699411581,-0.759076672096038,1.32620713434521,"0.1%","-75.9%","132.6%"
"Albania","Oil & Gas",2014,0.00204359349989836,-1,Inf,"0.2%","-100%","Inf%"
"Armenia","Smelter",2014,-0.000254475717994529,-0.88349549291985,1.74939723135115,"0%","-88.3%","174.9%"
"Aruba","Oil & Gas",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia","Coal",2014,-0.000178816059018261,-0.380850022472071,0.473383541959896,"0%","-38.1%","47.3%"
"Australia","Smelter",2014,-0.00106742973645491,-0.997966840983309,2.95005289273704,"-0.1%","-99.8%","295%"
"Bangladesh","Coal",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus","Oil & Gas",2014,-0.000466355390867035,-1,Inf,"0%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2014,-0.00167763704695612,-1,Inf,"-0.2%","-100%","Inf%"
"Botswana","Coal",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Botswana","Smelter",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil","Oil & Gas",2014,-0.00381500902499687,-1,Inf,"-0.4%","-100%","Inf%"
"Brazil","Smelter",2014,0.000209100942878848,-0.532453881552788,0.727435221085037,"0%","-53.2%","72.7%"
"Bulgaria","Coal",2014,0.00587757895987617,-0.882746123627706,1.76905504036265,"0.6%","-88.3%","176.9%"
"Canada","Coal",2014,0.00174257803796118,-0.70139328100998,1.10711923520727,"0.2%","-70.1%","110.7%"
"Canada","Oil & Gas",2014,-0.000548566569796738,-0.963276586401348,2.25518284298075,"-0.1%","-96.3%","225.5%"
"Canada","Smelter",2014,-0.00174537049799783,-0.666052665597077,1.04193583281317,"-0.2%","-66.6%","104.2%"
"Chile","Smelter",2014,0.000451531135031047,-0.984315288766554,2.59902060550476,"0%","-98.4%","259.9%"
"China","Coal",2014,-0.000853612721114061,-0.374555247454597,0.465087435778175,"-0.1%","-37.5%","46.5%"
"China","Oil & Gas",2014,0.00331359180560953,-1,Inf,"0.3%","-100%","Inf%"
"China","Smelter",2014,-0.00308277313841465,-0.869536642689182,1.70140673629002,"-0.3%","-87%","170.1%"
"Colombia","Oil & Gas",2014,-0.00456658412218935,-0.95553365910625,2.14852867822438,"-0.5%","-95.6%","214.9%"
"Croatia","Coal",2014,-0.00305614587574166,-0.962594005316056,2.12874382056439,"-0.3%","-96.3%","212.9%"
"Cuba","Oil & Gas",2014,-0.000430029726492642,-0.399750425692513,0.503741684952211,"0%","-40%","50.4%"
"Cuba","Smelter",2014,8.0126618608567e-05,-0.413342795029986,0.525652559466754,"0%","-41.3%","52.6%"
"Curacao","Oil & Gas",2014,-0.002235887958286,-0.798339013328573,1.40286610295766,"-0.2%","-79.8%","140.3%"
"Cyprus","Oil & Gas",2014,-0.000866570261175537,-1,Inf,"-0.1%","-100%","Inf%"
"Czech Republic","Coal",2014,0.000468128061336559,-1,Inf,"0%","-100%","Inf%"
"Egypt","Oil & Gas",2014,0.00212835258069943,-0.848788434403363,1.60535845859003,"0.2%","-84.9%","160.5%"
"Estonia","Oil & Gas",2014,0.00131009433013918,-1,Inf,"0.1%","-100%","Inf%"
"France","Coal",2014,-0.0182346830851688,-1,Inf,"-1.8%","-100%","Inf%"
"France","Oil & Gas",2014,0.000656436682226147,-1,Inf,"0.1%","-100%","Inf%"
"Georgia","Smelter",2014,-0.00215924633737252,-1,Inf,"-0.2%","-100%","Inf%"
"Germany","Coal",2014,-0.0062259748669713,-0.865802013793775,1.70662580107969,"-0.6%","-86.6%","170.7%"
"Greece","Coal",2014,-0.00658394276759811,-1,Inf,"-0.7%","-100%","Inf%"
"Greece","Oil & Gas",2014,-0.0010789807353575,-0.737860449424228,1.22269344980049,"-0.1%","-73.8%","122.3%"
"Guatemala","Oil & Gas",2014,0.000662677171772819,-0.624662298815944,0.939593744821664,"0.1%","-62.5%","94%"
"Honduras","Oil & Gas",2014,-0.00191229829463058,-0.994173174018106,2.71516887706319,"-0.2%","-99.4%","271.5%"
"India","Coal",2014,0.000558967947842604,-0.345296070067066,0.42099502351561,"0.1%","-34.5%","42.1%"
"India","Oil & Gas",2014,-0.00100035853681146,-1,Inf,"-0.1%","-100%","Inf%"
"India","Smelter",2014,0.000224929955967124,-1,Inf,"0%","-100%","Inf%"
"Indonesia","Coal",2014,-0.00157121910569324,-0.603530837200975,0.885422531200527,"-0.2%","-60.4%","88.5%"
"Indonesia","Smelter",2014,0.000446386686124622,-0.721091841937679,1.1834102686563,"0%","-72.1%","118.3%"
"Iran","Coal",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Iran","Oil & Gas",2014,8.80932265523438e-05,-1,Inf,"0%","-100%","Inf%"
"Iran","Smelter",2014,0.0072064634533,-1,Inf,"0.7%","-100%","Inf%"
"Iraq","Oil & Gas",2014,0.000689035597972509,-1,Inf,"0.1%","-100%","Inf%"
"Israel","Coal",2014,0.00184831881111158,-0.992837411776893,2.80396192356674,"0.2%","-99.3%","280.4%"
"Italy","Coal",2014,-0.00647767614242478,-1,Inf,"-0.6%","-100%","Inf%"
"Italy","Oil & Gas",2014,-0.00135356592349967,-1,Inf,"-0.1%","-100%","Inf%"
"Jamaica","Smelter",2014,-0.00301631268782654,-1,Inf,"-0.3%","-100%","Inf%"
"Jordan","Oil & Gas",2014,0.00118889142779222,-0.989322213724867,2.60907259597534,"0.1%","-98.9%","260.9%"
"Kazakhstan","Coal",2014,-0.00123331780901093,-0.322433822811102,0.381977638428835,"-0.1%","-32.2%","38.2%"
"Kazakhstan","Oil & Gas",2014,0.00077300171427952,-0.703144810405015,1.13098066094535,"0.1%","-70.3%","113.1%"
"Kazakhstan","Smelter",2014,0.000442587374694936,-0.629445728315828,0.94052638666055,"0%","-62.9%","94.1%"
"Kuwait","Oil & Gas",2014,0.000490242320662526,-1,Inf,"0%","-100%","Inf%"
"Lebanon","Oil & Gas",2014,0.00755286990658455,-1,Inf,"0.8%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2014,-0.00049693039374421,-0.935112240520135,1.94872478516598,"0%","-93.5%","194.9%"
"Mali","Smelter",2014,0.00327382539118659,-1,Inf,"0.3%","-100%","Inf%"
"Mexico","Coal",2014,-0.00103522823671609,-0.608298335870982,0.893488978211315,"-0.1%","-60.8%","89.3%"
"Mexico","Oil & Gas",2014,-0.00141304455670754,-0.489006030067404,0.649996927162517,"-0.1%","-48.9%","65%"
"Mexico","Smelter",2014,-0.00170708452273038,-1,Inf,"-0.2%","-100%","Inf%"
"Morocco","Coal",2014,0.000152090385124426,-0.639428006444564,0.966290798066248,"0%","-63.9%","96.6%"
"Morocco","Oil & Gas",2014,2.93043198680287e-05,-1,Inf,"0%","-100%","Inf%"
"Namibia","Smelter",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman","Oil & Gas",2014,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan","Coal",2014,0.000190980761364923,-0.739667241329684,1.23834986265185,"0%","-74%","123.8%"
"Pakistan","Oil & Gas",2014,6.38504470418244e-05,-1,Inf,"0%","-100%","Inf%"
"Pakistan","Smelter",2014,0.000476183333685931,-0.510909254388263,0.691794930148808,"0%","-51.1%","69.2%"
"Peru","Smelter",2014,0.0281562647210392,-1,Inf,"2.8%","-100%","Inf%"
"Poland","Coal",2014,0.00170752214280245,-0.662707278998521,1.02674402656156,"0.2%","-66.3%","102.7%"
"Portugal","Coal",2014,-0.000567527602388318,-1,Inf,"-0.1%","-100%","Inf%"
"Puerto Rico","Coal",2014,0.00254959903221463,-1,Inf,"0.3%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2014,-0.00060830070977369,-0.943338614399556,2.11123112870577,"-0.1%","-94.3%","211.1%"
"Qatar","Oil & Gas",2014,0.000319455711308425,-1,Inf,"0%","-100%","Inf%"
"Romania","Coal",2014,0.010048519274475,-1,Inf,"1%","-100%","Inf%"
"Romania","Smelter",2014,-0.00302798754150813,-1,Inf,"-0.3%","-100%","Inf%"
"Russia","Coal",2014,0.00025704262333992,-0.390286725315377,0.485607208983101,"0%","-39%","48.6%"
"Russia","Oil & Gas",2014,2.97886033158168e-05,-0.338652039857253,0.407191011186378,"0%","-33.9%","40.7%"
"Russia","Smelter",2014,-0.00185037257760623,-0.234163872154649,0.260999513367687,"-0.2%","-23.4%","26.1%"
"Saudi Arabia","Oil & Gas",2014,-0.000370586057362843,-0.762253164691259,1.30201289653795,"0%","-76.2%","130.2%"
"Serbia","Coal",2014,-4.36932173264459e-06,-0.909366651724306,1.92593896396043,"0%","-90.9%","192.6%"
"Serbia","Smelter",2014,0.0157631701743342,-1,Inf,"1.6%","-100%","Inf%"
"Singapore","Oil & Gas",2014,-0.00234950530955069,-0.845109220104342,1.59972349679286,"-0.2%","-84.5%","160%"
"Slovakia","Coal",2014,0.0133371026048301,-1,Inf,"1.3%","-100%","Inf%"
"South Africa","Coal",2014,-0.000251775901086826,-0.840162410240288,1.58609496714086,"0%","-84%","158.6%"
"South Africa","Smelter",2014,0.000304480035789201,-1,Inf,"0%","-100%","Inf%"
"South Korea","Oil & Gas",2014,0.000995565439298574,-0.517864432933462,0.714811970654377,"0.1%","-51.8%","71.5%"
"Spain","Coal",2014,-0.00648391220083377,-0.862122076928136,1.51796302947249,"-0.6%","-86.2%","151.8%"
"Syria","Oil & Gas",2014,0.00601711530147964,-1,Inf,"0.6%","-100%","Inf%"
"Taiwan","Oil & Gas",2014,-0.000850853099100601,-0.656477156153338,1.00975343886399,"-0.1%","-65.6%","101%"
"Thailand","Coal",2014,-0.001890484411883,-0.738705749656479,1.23358454628154,"-0.2%","-73.9%","123.4%"
"Trinidad","Oil & Gas",2014,-0.00203276674147335,-0.863852652328747,1.57582264913683,"-0.2%","-86.4%","157.6%"
"Turkey","Coal",2014,0.000446199683483695,-0.786011275552111,1.38209348093834,"0%","-78.6%","138.2%"
"Turkey","Oil & Gas",2014,-0.000815432935344695,-1,Inf,"-0.1%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2014,0.00527608744421859,-1,Inf,"0.5%","-100%","Inf%"
"UK","Coal",2014,0.00634136153044795,-1,3.09702352524636,"0.6%","-100%","309.7%"
"USA","Coal",2014,0.000177739312952951,-0.395825911992681,0.494919704978565,"0%","-39.6%","49.5%"
"Ukraine","Coal",2014,-0.000936413524003421,-0.392658099905226,0.488968619833202,"-0.1%","-39.3%","48.9%"
"Ukraine","Oil & Gas",2014,-0.00079949528354073,-1,Inf,"-0.1%","-100%","Inf%"
"Ukraine","Smelter",2014,-0.00348888157363503,-0.887145209688296,1.68964635415058,"-0.3%","-88.7%","169%"
"United Arab Emirates","Oil & Gas",2014,0.00183249155473519,-1,Inf,"0.2%","-100%","Inf%"
"Uzbekistan","Oil & Gas",2014,-0.00284106609786361,-1,Inf,"-0.3%","-100%","Inf%"
"Uzbekistan","Smelter",2014,0.0015473593490547,-0.690067788028983,1.09368663171158,"0.2%","-69%","109.4%"
"Venezuela","Coal",2014,-0.00334310689314787,-1,Inf,"-0.3%","-100%","Inf%"
"Venezuela","Oil & Gas",2014,-0.000906118719338544,-1,Inf,"-0.1%","-100%","Inf%"
"Zambia","Smelter",2014,0.00138950989621822,-1,Inf,"0.1%","-100%","Inf%"
"Zimbabwe","Coal",2014,-0.000223627536848015,-0.767201048669068,1.28117841566395,"0%","-76.7%","128.1%"
"Albania","Oil & Gas",2015,-0.00348725528969018,-1,Inf,"-0.3%","-100%","Inf%"
"Armenia","Smelter",2015,0.00239263247562538,-0.893888720850398,1.82007449577847,"0.2%","-89.4%","182%"
"Aruba","Oil & Gas",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia","Coal",2015,4.2544115155474e-05,-0.382018569298106,0.475271139062187,"0%","-38.2%","47.5%"
"Australia","Smelter",2015,0.000792210223651724,-0.993992338566543,2.81517456944709,"0.1%","-99.4%","281.5%"
"Bangladesh","Coal",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus","Oil & Gas",2015,-0.00119701088716184,-1,Inf,"-0.1%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2015,0.00381461586361098,-1,Inf,"0.4%","-100%","Inf%"
"Botswana","Coal",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Botswana","Smelter",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil","Oil & Gas",2015,-0.0167330609002854,-1,Inf,"-1.7%","-100%","Inf%"
"Brazil","Smelter",2015,0.000109431834298679,-0.542826782016602,0.755853005763164,"0%","-54.3%","75.6%"
"Bulgaria","Coal",2015,0.000888604729607501,-0.879674418093584,1.79926958028743,"0.1%","-88%","179.9%"
"Canada","Coal",2015,0.00131550021447469,-0.725822344289766,1.16860765263469,"0.1%","-72.6%","116.9%"
"Canada","Oil & Gas",2015,0.00824553728049016,-0.973854944153685,2.40558768265432,"0.8%","-97.4%","240.6%"
"Canada","Smelter",2015,0.00407104289993021,-0.665773835911204,1.03211827554969,"0.4%","-66.6%","103.2%"
"Chile","Smelter",2015,-0.00244743774209621,-0.98599492341889,2.5464993439901,"-0.2%","-98.6%","254.6%"
"China","Coal",2015,-0.00318332680249933,-0.36618897161987,0.446785632064877,"-0.3%","-36.6%","44.7%"
"China","Oil & Gas",2015,-0.00821269361787813,-1,Inf,"-0.8%","-100%","Inf%"
"China","Smelter",2015,-0.00134683042360539,-0.867802836994267,1.70754664556622,"-0.1%","-86.8%","170.8%"
"Colombia","Oil & Gas",2015,0.00313920372129517,-0.962483888531296,2.32468524614781,"0.3%","-96.2%","232.5%"
"Croatia","Coal",2015,0.000787224835258504,-0.993703125797273,2.46479529060439,"0.1%","-99.4%","246.5%"
"Cuba","Oil & Gas",2015,0.00015306789454228,-0.401657987935822,0.505114825135104,"0%","-40.2%","50.5%"
"Cuba","Smelter",2015,0.000556676432628134,-0.417608271695845,0.531328817402347,"0.1%","-41.8%","53.1%"
"Curacao","Oil & Gas",2015,-0.000790844015933101,-0.821523836269784,1.45483433885364,"-0.1%","-82.2%","145.5%"
"Cyprus","Oil & Gas",2015,0.00228888525765458,-1,Inf,"0.2%","-100%","Inf%"
"Czech Republic","Coal",2015,0.00209770810942667,-1,Inf,"0.2%","-100%","Inf%"
"Egypt","Oil & Gas",2015,-0.00179353847592845,-0.855047094276856,1.63832282407416,"-0.2%","-85.5%","163.8%"
"Estonia","Oil & Gas",2015,0.0137911588270254,-1,Inf,"1.4%","-100%","Inf%"
"France","Coal",2015,0.00555397212484054,-1,Inf,"0.6%","-100%","Inf%"
"France","Oil & Gas",2015,0.00129376484474153,-1,Inf,"0.1%","-100%","Inf%"
"Georgia","Smelter",2015,0.00141040022797134,-1,Inf,"0.1%","-100%","Inf%"
"Germany","Coal",2015,-0.00244957370508825,-0.937078679589677,1.73481837565204,"-0.2%","-93.7%","173.5%"
"Greece","Coal",2015,0.0115249484025621,-1,Inf,"1.2%","-100%","Inf%"
"Greece","Oil & Gas",2015,0.00117860113760848,-0.755594340209408,1.25076595403699,"0.1%","-75.6%","125.1%"
"Guatemala","Oil & Gas",2015,-0.00151066948226164,-0.653756735500268,0.956383712489093,"-0.2%","-65.4%","95.6%"
"Honduras","Oil & Gas",2015,0.00103691700764097,-1,2.81632310293628,"0.1%","-100%","281.6%"
"India","Coal",2015,6.00474291931885e-05,-0.346389058465054,0.421528537989118,"0%","-34.6%","42.2%"
"India","Oil & Gas",2015,-0.00068412977346799,-1,Inf,"-0.1%","-100%","Inf%"
"India","Smelter",2015,-0.00117813482851636,-1,Inf,"-0.1%","-100%","Inf%"
"Indonesia","Coal",2015,0.000465447543918973,-0.599550992078899,0.879165500761658,"0%","-60%","87.9%"
"Indonesia","Smelter",2015,2.87909227469907e-05,-0.725306180494135,1.18309529252127,"0%","-72.5%","118.3%"
"Iran","Coal",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Iran","Oil & Gas",2015,-0.00427113198094298,-1,Inf,"-0.4%","-100%","Inf%"
"Iran","Smelter",2015,-0.0103232002659072,-1,Inf,"-1%","-100%","Inf%"
"Iraq","Oil & Gas",2015,-0.00373371762852048,-1,Inf,"-0.4%","-100%","Inf%"
"Israel","Coal",2015,-0.00101969215628983,-0.998387740611773,2.67043329049055,"-0.1%","-99.8%","267%"
"Italy","Coal",2015,0.00213478402764999,-1,Inf,"0.2%","-100%","Inf%"
"Italy","Oil & Gas",2015,0.00263642349135651,-1,Inf,"0.3%","-100%","Inf%"
"Jamaica","Smelter",2015,-0.00128506760442715,-1,Inf,"-0.1%","-100%","Inf%"
"Jordan","Oil & Gas",2015,-0.00012976969403089,-0.990084716014671,2.70641225079445,"0%","-99%","270.6%"
"Kazakhstan","Coal",2015,0.00075582726018486,-0.330427468980421,0.396889286684113,"0.1%","-33%","39.7%"
"Kazakhstan","Oil & Gas",2015,-0.00161346051340938,-0.74519557752846,1.16922965984254,"-0.2%","-74.5%","116.9%"
"Kazakhstan","Smelter",2015,0.00108006371494906,-0.660553915037794,0.981550810642233,"0.1%","-66.1%","98.2%"
"Kuwait","Oil & Gas",2015,-0.0005880033982818,-1,Inf,"-0.1%","-100%","Inf%"
"Lebanon","Oil & Gas",2015,-0.00186867250958289,-1,Inf,"-0.2%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2015,2.19061128747811e-06,-0.958486667809475,2.20419992342941,"0%","-95.8%","220.4%"
"Mali","Smelter",2015,-0.00171255035892504,-1,Inf,"-0.2%","-100%","Inf%"
"Mexico","Coal",2015,0.000100963318429237,-0.609976439200707,0.897473028213781,"0%","-61%","89.7%"
"Mexico","Oil & Gas",2015,0.00108764807545025,-0.493692880798331,0.663932910231964,"0.1%","-49.4%","66.4%"
"Mexico","Smelter",2015,-0.000977588171798938,-1,Inf,"-0.1%","-100%","Inf%"
"Morocco","Coal",2015,-7.82418472139446e-05,-0.641256480626378,0.970895815023312,"0%","-64.1%","97.1%"
"Morocco","Oil & Gas",2015,-0.00101173267145449,-1,Inf,"-0.1%","-100%","Inf%"
"Namibia","Smelter",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman","Oil & Gas",2015,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan","Coal",2015,3.3270897388249e-06,-0.746819005431769,1.23906720568747,"0%","-74.7%","123.9%"
"Pakistan","Oil & Gas",2015,-0.00188079256403695,-1,Inf,"-0.2%","-100%","Inf%"
"Pakistan","Smelter",2015,-0.000695789710017602,-0.538626353904499,0.726917320106035,"-0.1%","-53.9%","72.7%"
"Peru","Smelter",2015,0.0138350584745395,-1,Inf,"1.4%","-100%","Inf%"
"Poland","Coal",2015,-0.00700205340550808,-0.693326679043731,1.04113513664334,"-0.7%","-69.3%","104.1%"
"Portugal","Coal",2015,-0.0025850965479095,-1,Inf,"-0.3%","-100%","Inf%"
"Puerto Rico","Coal",2015,0.00107481802834086,-1,Inf,"0.1%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2015,-0.00018283348011261,-0.954144192697543,2.18268966832368,"0%","-95.4%","218.3%"
"Qatar","Oil & Gas",2015,0.000452475288527987,-1,Inf,"0%","-100%","Inf%"
"Romania","Coal",2015,0.0100087754365334,-1,Inf,"1%","-100%","Inf%"
"Romania","Smelter",2015,0.0118488868377213,-1,Inf,"1.2%","-100%","Inf%"
"Russia","Coal",2015,9.41677833055099e-05,-0.422499392121057,0.52394137465447,"0%","-42.2%","52.4%"
"Russia","Oil & Gas",2015,0.000544343006876336,-0.363235602519877,0.438045845549484,"0.1%","-36.3%","43.8%"
"Russia","Smelter",2015,0.000913046509191995,-0.234197511309554,0.268271468627688,"0.1%","-23.4%","26.8%"
"Saudi Arabia","Oil & Gas",2015,0.000450901027446049,-0.763575864884954,1.30647105637132,"0%","-76.4%","130.6%"
"Serbia","Coal",2015,-0.000318448646923319,-0.909472678190561,1.91614799930311,"0%","-90.9%","191.6%"
"Serbia","Smelter",2015,-0.0161609674743642,-1,Inf,"-1.6%","-100%","Inf%"
"Singapore","Oil & Gas",2015,0.00010585847572786,-0.84159551959622,1.59911662789756,"0%","-84.2%","159.9%"
"Slovakia","Coal",2015,0.00379378817515463,-1,Inf,"0.4%","-100%","Inf%"
"South Africa","Coal",2015,0.000733223890752699,-0.839716974027705,1.58427521003977,"0.1%","-84%","158.4%"
"South Africa","Smelter",2015,-0.00157546845841616,-1,Inf,"-0.2%","-100%","Inf%"
"South Korea","Oil & Gas",2015,-0.000784720352560497,-0.5096196116717,0.698527662199026,"-0.1%","-51%","69.9%"
"Spain","Coal",2015,0.0106114433239057,-0.881964049712667,1.81920608605873,"1.1%","-88.2%","181.9%"
"Syria","Oil & Gas",2015,-0.00251594395430221,-1,Inf,"-0.3%","-100%","Inf%"
"Taiwan","Oil & Gas",2015,-0.000505051382129307,-0.666443035443735,1.01540596605554,"-0.1%","-66.6%","101.5%"
"Thailand","Coal",2015,0.00277670881011605,-0.73959190556433,1.23286145809942,"0.3%","-74%","123.3%"
"Trinidad","Oil & Gas",2015,0.00142152136173346,-0.876877063718242,1.77340416948455,"0.1%","-87.7%","177.3%"
"Turkey","Coal",2015,-0.00364149219701027,-0.785963151871353,1.37355948406459,"-0.4%","-78.6%","137.4%"
"Turkey","Oil & Gas",2015,-0.00100158900039471,-1,Inf,"-0.1%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2015,-0.0370966412387307,-1,Inf,"-3.7%","-100%","Inf%"
"UK","Coal",2015,0.000112672372738709,-1,Inf,"0%","-100%","Inf%"
"USA","Coal",2015,-0.00282276014434846,-0.404188926251238,0.502161198076077,"-0.3%","-40.4%","50.2%"
"Ukraine","Coal",2015,-0.00162463712630934,-0.396833514757414,0.493805550339442,"-0.2%","-39.7%","49.4%"
"Ukraine","Oil & Gas",2015,0.0031490433790311,-1,Inf,"0.3%","-100%","Inf%"
"Ukraine","Smelter",2015,-0.0035931805707633,-0.903361209713409,1.87073683368838,"-0.4%","-90.3%","187.1%"
"United Arab Emirates","Oil & Gas",2015,0.000343924556452491,-1,Inf,"0%","-100%","Inf%"
"Uzbekistan","Oil & Gas",2015,0.00250892662747093,-1,Inf,"0.3%","-100%","Inf%"
"Uzbekistan","Smelter",2015,-0.000681767936860589,-0.692475684745565,1.09994397815368,"-0.1%","-69.2%","110%"
"Venezuela","Coal",2015,-0.00277325181348975,-1,Inf,"-0.3%","-100%","Inf%"
"Venezuela","Oil & Gas",2015,-2.81040898936213e-05,-1,Inf,"0%","-100%","Inf%"
"Zambia","Smelter",2015,-0.00906145228749633,-1,Inf,"-0.9%","-100%","Inf%"
"Zimbabwe","Coal",2015,0.00292595290489883,-0.804662979980591,1.38918232238075,"0.3%","-80.5%","138.9%"
"Albania","Oil & Gas",2016,0.00602471930777249,-1,Inf,"0.6%","-100%","Inf%"
"Armenia","Smelter",2016,0.000702607637456554,-0.911247726487884,1.87153666292634,"0.1%","-91.1%","187.2%"
"Aruba","Oil & Gas",2016,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia","Coal",2016,8.5648327988519e-05,-0.384584724265574,0.478993975214963,"0%","-38.5%","47.9%"
"Australia","Smelter",2016,-0.00411951695806168,-0.992163206160757,2.69553787797476,"-0.4%","-99.2%","269.6%"
"Bangladesh","Coal",2016,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus","Oil & Gas",2016,-0.00185148237890642,-1,Inf,"-0.2%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2016,-0.000104263747444877,-1,Inf,"0%","-100%","Inf%"
"Botswana","Coal",2016,NA,-1,Inf,"NaN%","-100%","Inf%"
"Botswana","Smelter",2016,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil","Oil & Gas",2016,0.0160524834720581,-1,Inf,"1.6%","-100%","Inf%"
"Brazil","Smelter",2016,-8.44165116492546e-05,-0.518117061710648,0.735265958740627,"0%","-51.8%","73.5%"
"Bulgaria","Coal",2016,-0.00972679683639111,-0.874694852403797,1.70455522932756,"-1%","-87.5%","170.5%"
"Canada","Coal",2016,-0.000570254564693951,-0.747234698484302,1.23286230923989,"-0.1%","-74.7%","123.3%"
"Canada","Oil & Gas",2016,-0.00707454718530909,-0.993556002857795,2.47584759434562,"-0.7%","-99.4%","247.6%"
"Canada","Smelter",2016,-0.00287836459454294,-0.685694890430723,1.05486007139847,"-0.3%","-68.6%","105.5%"
"Chile","Smelter",2016,-0.000299918304831892,-0.986799979081963,2.63795404745145,"0%","-98.7%","263.8%"
"China","Coal",2016,-0.00106853712580746,-0.356977052411436,0.43661713674714,"-0.1%","-35.7%","43.7%"
"China","Oil & Gas",2016,0.0161736236451158,-1,Inf,"1.6%","-100%","Inf%"
"China","Smelter",2016,-0.00350921125806891,-0.863956344340466,1.68605299098669,"-0.4%","-86.4%","168.6%"
"Colombia","Oil & Gas",2016,0.00172499909757007,-0.985873679009567,2.34043209778121,"0.2%","-98.6%","234%"
"Croatia","Coal",2016,0.000456059159722244,-1,2.91430989195181,"0%","-100%","291.4%"
"Cuba","Oil & Gas",2016,0.000658965213204299,-0.408330981052861,0.516412824688381,"0.1%","-40.8%","51.6%"
"Cuba","Smelter",2016,-0.000289438137974996,-0.423705413329622,0.540248380554941,"0%","-42.4%","54%"
"Curacao","Oil & Gas",2016,0.000144260568297305,-0.823775397087821,1.54800836444863,"0%","-82.4%","154.8%"
"Cyprus","Oil & Gas",2016,-0.000735830522558545,-1,Inf,"-0.1%","-100%","Inf%"
"Czech Republic","Coal",2016,0.00242812011232996,-1,Inf,"0.2%","-100%","Inf%"
"Egypt","Oil & Gas",2016,0.000125731638835891,-0.860265578306597,1.65492521570645,"0%","-86%","165.5%"
"Estonia","Oil & Gas",2016,-0.0141353602437461,-1,Inf,"-1.4%","-100%","Inf%"
"France","Coal",2016,-0.00165419368300379,-1,Inf,"-0.2%","-100%","Inf%"
"France","Oil & Gas",2016,0.000708545576174391,-1,Inf,"0.1%","-100%","Inf%"
"Georgia","Smelter",2016,0.00143550093278644,-1,Inf,"0.1%","-100%","Inf%"
"Germany","Coal",2016,-0.00302317276817266,-0.9853030697284,2.3518196977728,"-0.3%","-98.5%","235.2%"
"Greece","Coal",2016,-0.00820011544579047,-1,Inf,"-0.8%","-100%","Inf%"
"Greece","Oil & Gas",2016,-0.000602401746418568,-0.787298892109092,1.33677046997321,"-0.1%","-78.7%","133.7%"
"Guatemala","Oil & Gas",2016,-0.000239954012311916,-0.683235043165044,1.05737081699878,"0%","-68.3%","105.7%"
