"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"France","Oil & Gas",2014,0,-0.666688229157129,1.0109134397521,"0%","-66.7%","101.1%"
"Georgia","Smelter",2014,0,-0.695046175068944,1.04809545912263,"0%","-69.5%","104.8%"
"Germany","Coal",2014,0,-0.65457901549363,1.02557461597564,"0%","-65.5%","102.6%"
"Greece","Coal",2014,0,-0.176935306641317,0.193180585681952,"0%","-17.7%","19.3%"
"Greece","Oil & Gas",2014,0,-0.645670317826609,0.981149769180648,"0%","-64.6%","98.1%"
"Guatemala","Oil & Gas",2014,0,-0.575790926796007,0.830842973104305,"0%","-57.6%","83.1%"
"Honduras","Oil & Gas",2014,0,-0.701542678055921,1.1128738360453,"0%","-70.2%","111.3%"
"India","Coal",2014,0,-0.0461032982491165,0.0471323395288334,"0%","-4.6%","4.7%"
"India","Oil & Gas",2014,0,-0.417771313954785,0.526392290853922,"0%","-41.8%","52.6%"
"India","Smelter",2014,0,-0.232430518272621,0.263539539385561,"0%","-23.2%","26.4%"
"Indonesia","Coal",2014,0,-0.207186064372855,0.235635543716004,"0%","-20.7%","23.6%"
"Indonesia","Smelter",2014,0,-0.320826864111978,0.385780747275053,"0%","-32.1%","38.6%"
"Iran","Coal",2014,0,-0.207687301455489,0.229273778044365,"0%","-20.8%","22.9%"
"Iran","Oil & Gas",2014,0,-0.0701645140744642,0.0728369363259411,"0%","-7%","7.3%"
"Iran","Smelter",2014,0,-0.121715071541676,0.129410805554034,"0%","-12.2%","12.9%"
"Iraq","Oil & Gas",2014,0,-0.155012508349172,0.167939242701741,"0%","-15.5%","16.8%"
"Israel","Coal",2014,0,-0.394499313903738,0.500346439767256,"0%","-39.4%","50%"
"Italy","Coal",2014,0,-1,Inf,"0%","-100%","Inf%"
"Italy","Oil & Gas",2014,0,-1,Inf,"0%","-100%","Inf%"
"Jamaica","Smelter",2014,0,-0.298688091379115,0.349635362147042,"0%","-29.9%","35%"
"Jordan","Oil & Gas",2014,0,-0.462676402708774,0.594844013431679,"0%","-46.3%","59.5%"
"Kazakhstan","Coal",2014,0,-0.191290287064713,0.210414548150037,"0%","-19.1%","21%"
"Kazakhstan","Oil & Gas",2014,0,-0.362196605029551,0.444736656584957,"0%","-36.2%","44.5%"
"Kazakhstan","Smelter",2014,0,-0.225699115252365,0.253990601450584,"0%","-22.6%","25.4%"
"Kuwait","Oil & Gas",2014,0,-0.129519081774834,0.137977412798023,"0%","-13%","13.8%"
"Lebanon","Oil & Gas",2014,0,-0.976774324001428,2.32079037981279,"0%","-97.7%","232.1%"
"Macedonia (FYROM)","Coal",2014,0,-0.52665308563797,0.701258455152389,"0%","-52.7%","70.1%"
"Mali","Smelter",2014,0,-0.583236202423091,0.819779850276413,"0%","-58.3%","82%"
"Mexico","Coal",2014,0,-0.197843164914362,0.221040023946512,"0%","-19.8%","22.1%"
"Mexico","Oil & Gas",2014,0,-0.0934041332321546,0.0978643265940233,"0%","-9.3%","9.8%"
"Mexico","Smelter",2014,0,-0.673156131685577,1.05037873215234,"0%","-67.3%","105%"
"Morocco","Coal",2014,0,-0.282589595139247,0.328963565024639,"0%","-28.3%","32.9%"
"Morocco","Oil & Gas",2014,0,-0.531947021188086,0.736665685080097,"0%","-53.2%","73.7%"
"Namibia","Smelter",2014,0,-0.354942056874877,0.421618504004974,"0%","-35.5%","42.2%"
"Oman","Oil & Gas",2014,0,-0.395118531679974,0.493027422479016,"0%","-39.5%","49.3%"
"Pakistan","Coal",2014,0,-0.372846518461854,0.46333996263657,"0%","-37.3%","46.3%"
"Pakistan","Oil & Gas",2014,0,-0.180721703282575,0.198128157143591,"0%","-18.1%","19.8%"
"Pakistan","Smelter",2014,0,-0.356981198010141,0.433236479576989,"0%","-35.7%","43.3%"
"Peru","Smelter",2014,0,-0.138228013514029,0.145134557914892,"0%","-13.8%","14.5%"
"Poland","Coal",2014,0,-0.347184549872392,0.421748610173195,"0%","-34.7%","42.2%"
"Portugal","Coal",2014,0,-0.757049425077111,1.20086769709646,"0%","-75.7%","120.1%"
"Puerto Rico","Coal",2014,0,-0.763101046304909,1.24500936730406,"0%","-76.3%","124.5%"
"Puerto Rico","Oil & Gas",2014,0,-0.709385496557597,1.11898999719941,"0%","-70.9%","111.9%"
"Qatar","Oil & Gas",2014,0,-0.17092536509752,0.187319924303157,"0%","-17.1%","18.7%"
"Romania","Coal",2014,0,-0.149994002113315,0.163413469995027,"0%","-15%","16.3%"
"Romania","Smelter",2014,0,-1,2.9469143356513,"0%","-100%","294.7%"
"Russia","Coal",2014,0,-0.267798516905986,0.307915814894533,"0%","-26.8%","30.8%"
"Russia","Oil & Gas",2014,0,-0.212046121712225,0.235684703801562,"0%","-21.2%","23.6%"
"Russia","Smelter",2014,0,-0.137508105601161,0.147158767581111,"0%","-13.8%","14.7%"
"Saudi Arabia","Oil & Gas",2014,0,-0.0706140261367555,0.0731210520183694,"0%","-7.1%","7.3%"
"Serbia","Coal",2014,0,-0.185930087933532,0.206313003846811,"0%","-18.6%","20.6%"
"Serbia","Smelter",2014,0,-0.628636144371337,0.875954962466919,"0%","-62.9%","87.6%"
"Singapore","Oil & Gas",2014,0,-0.203467191858663,0.228385523112953,"0%","-20.3%","22.8%"
"Slovakia","Coal",2014,0,-0.805978251904624,1.48767317822214,"0%","-80.6%","148.8%"
"South Africa","Coal",2014,0,-0.0943896789211467,0.0994536163170732,"0%","-9.4%","9.9%"
"South Africa","Smelter",2014,0,-0.477247510957826,0.593100059479032,"0%","-47.7%","59.3%"
"South Korea","Oil & Gas",2014,0,-0.390192930320407,0.490910239846082,"0%","-39%","49.1%"
"Spain","Coal",2014,0,-0.246411789356669,0.276012152638309,"0%","-24.6%","27.6%"
"Syria","Oil & Gas",2014,0,-0.278074939104414,0.321821833568752,"0%","-27.8%","32.2%"
"Taiwan","Oil & Gas",2014,0,-0.443871097529153,0.579340447332069,"0%","-44.4%","57.9%"
"Thailand","Coal",2014,0,-0.499675374693303,0.680791920793413,"0%","-50%","68.1%"
"Trinidad","Oil & Gas",2014,0,-0.719858878310552,1.10872354285379,"0%","-72%","110.9%"
"Turkey","Coal",2014,0,-0.110063762114457,0.116547441435777,"0%","-11%","11.7%"
"Turkey","Oil & Gas",2014,0,-0.484385333152557,0.635751831783424,"0%","-48.4%","63.6%"
"Turkmenistan","Oil & Gas",2014,0,-0.241381090067097,0.272027201321969,"0%","-24.1%","27.2%"
"UK","Coal",2014,0,-0.764074058178279,1.24907776169104,"0%","-76.4%","124.9%"
"USA","Coal",2014,0,-0.0940769312013782,0.0985612414949741,"0%","-9.4%","9.9%"
"Ukraine","Coal",2014,0,-0.136126957191658,0.145993560683245,"0%","-13.6%","14.6%"
"Ukraine","Oil & Gas",2014,0,-1,Inf,"0%","-100%","Inf%"
"Ukraine","Smelter",2014,0,-0.571998302486771,0.790774025972866,"0%","-57.2%","79.1%"
"United Arab Emirates","Oil & Gas",2014,0,-0.138003448798196,0.147770231760974,"0%","-13.8%","14.8%"
"Uzbekistan","Oil & Gas",2014,0,-0.201815932274886,0.225245666022344,"0%","-20.2%","22.5%"
"Uzbekistan","Smelter",2014,0,-0.216841414620337,0.240917970102276,"0%","-21.7%","24.1%"
"Venezuela","Coal",2014,0,-0.449434822487718,0.573516106320947,"0%","-44.9%","57.4%"
"Venezuela","Oil & Gas",2014,0,-0.168206417848538,0.183712826027647,"0%","-16.8%","18.4%"
"Zambia","Smelter",2014,0,-0.255946229714866,0.301538490136754,"0%","-25.6%","30.2%"
"Zimbabwe","Coal",2014,0,-0.378675583343552,0.460843779878573,"0%","-37.9%","46.1%"
"Albania","Oil & Gas",2015,0,-0.999488912173228,3.04812838711915,"0%","-99.9%","304.8%"
"Armenia","Smelter",2015,0,-0.556040582538934,0.756127189323907,"0%","-55.6%","75.6%"
"Aruba","Oil & Gas",2015,0,-0.262720295596824,0.301452253876033,"0%","-26.3%","30.1%"
"Australia","Coal",2015,0,-0.1612698545892,0.175440863063968,"0%","-16.1%","17.5%"
"Australia","Smelter",2015,0,-0.144835343352037,0.157946519914168,"0%","-14.5%","15.8%"
"Bangladesh","Coal",2015,0,-0.931652932764536,2.07128039530827,"0%","-93.2%","207.1%"
"Belarus","Oil & Gas",2015,0,-0.954204239806239,1.87733422620453,"0%","-95.4%","187.7%"
"Bosnia and Herzegovina","Coal",2015,0,-0.256769282033636,0.293187887656193,"0%","-25.7%","29.3%"
"Botswana","Coal",2015,0,-0.48770126149658,0.619945109126093,"0%","-48.8%","62%"
"Botswana","Smelter",2015,0,-0.178519143439768,0.196069840355887,"0%","-17.9%","19.6%"
"Brazil","Oil & Gas",2015,0,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2015,0,-0.514188267950476,0.699883888074917,"0%","-51.4%","70%"
"Bulgaria","Coal",2015,0,-0.151858688419702,0.165341661983659,"0%","-15.2%","16.5%"
"Canada","Coal",2015,0,-0.400176524598013,0.495365282339619,"0%","-40%","49.5%"
"Canada","Oil & Gas",2015,0,-0.576723062067902,0.804053310040525,"0%","-57.7%","80.4%"
"Canada","Smelter",2015,0,-0.326200838303034,0.387717533483138,"0%","-32.6%","38.8%"
"Chile","Smelter",2015,0,-0.279983382410005,0.324124643918747,"0%","-28%","32.4%"
"China","Coal",2015,0,-0.0396513481557691,0.0406303540355157,"0%","-4%","4.1%"
"China","Oil & Gas",2015,0,-0.422742300520335,0.558516177970834,"0%","-42.3%","55.9%"
"China","Smelter",2015,0,-0.13046503156384,0.140068091737222,"0%","-13%","14%"
"Colombia","Oil & Gas",2015,0,-0.451879260298521,0.587281215286581,"0%","-45.2%","58.7%"
"Croatia","Coal",2015,0,-0.992846480930889,2.4211401321825,"0%","-99.3%","242.1%"
"Cuba","Oil & Gas",2015,0,-0.174491962289407,0.190155425500052,"0%","-17.4%","19%"
"Cuba","Smelter",2015,0,-0.208113457967618,0.230896602684136,"0%","-20.8%","23.1%"
"Curacao","Oil & Gas",2015,0,-0.358125897527346,0.426668697493586,"0%","-35.8%","42.7%"
"Cyprus","Oil & Gas",2015,0,-0.866047241066219,1.63587857287996,"0%","-86.6%","163.6%"
"Czech Republic","Coal",2015,0,-0.917302290491782,1.86697364860468,"0%","-91.7%","186.7%"
"Egypt","Oil & Gas",2015,0,-0.270557583172954,0.31388000411607,"0%","-27.1%","31.4%"
"Estonia","Oil & Gas",2015,0,-0.885787964452157,1.50776766098926,"0%","-88.6%","150.8%"
"France","Coal",2015,0,-1,Inf,"0%","-100%","Inf%"
"France","Oil & Gas",2015,0,-0.707172157941495,1.09012939364878,"0%","-70.7%","109%"
"Georgia","Smelter",2015,0,-0.750027742509061,1.20129844195108,"0%","-75%","120.1%"
"Germany","Coal",2015,0,-0.736015753948149,1.07205090795343,"0%","-73.6%","107.2%"
"Greece","Coal",2015,0,-0.185479675324807,0.204217496640754,"0%","-18.5%","20.4%"
"Greece","Oil & Gas",2015,0,-0.67896824897933,1.01714995199466,"0%","-67.9%","101.7%"
"Guatemala","Oil & Gas",2015,0,-0.611825794013682,0.858369532395216,"0%","-61.2%","85.8%"
"Honduras","Oil & Gas",2015,0,-0.738545519095042,1.17077156635233,"0%","-73.9%","117.1%"
"India","Coal",2015,0,-0.0486742775583108,0.0498630019952071,"0%","-4.9%","5%"
"India","Oil & Gas",2015,0,-0.434907374927219,0.554637802428501,"0%","-43.5%","55.5%"
"India","Smelter",2015,0,-0.234459506599578,0.266099960490268,"0%","-23.4%","26.6%"
"Indonesia","Coal",2015,0,-0.190751416611863,0.212139747242346,"0%","-19.1%","21.2%"
"Indonesia","Smelter",2015,0,-0.331258054361751,0.393424755938029,"0%","-33.1%","39.3%"
"Iran","Coal",2015,0,-0.226159865379468,0.253406799268469,"0%","-22.6%","25.3%"
"Iran","Oil & Gas",2015,0,-0.07393564934526,0.0764795395025653,"0%","-7.4%","7.6%"
"Iran","Smelter",2015,0,-0.126694964073295,0.135091656770941,"0%","-12.7%","13.5%"
"Iraq","Oil & Gas",2015,0,-0.158878156234912,0.172565006555877,"0%","-15.9%","17.3%"
"Israel","Coal",2015,0,-0.412444952145862,0.509848849923918,"0%","-41.2%","51%"
"Italy","Coal",2015,0,-1,Inf,"0%","-100%","Inf%"
"Italy","Oil & Gas",2015,0,-1,Inf,"0%","-100%","Inf%"
"Jamaica","Smelter",2015,0,-0.298203299261891,0.354716702282043,"0%","-29.8%","35.5%"
"Jordan","Oil & Gas",2015,0,-0.46904381802379,0.624936841491257,"0%","-46.9%","62.5%"
"Kazakhstan","Coal",2015,0,-0.208177703757356,0.230271272576853,"0%","-20.8%","23%"
"Kazakhstan","Oil & Gas",2015,0,-0.398968466330257,0.482478310411344,"0%","-39.9%","48.2%"
"Kazakhstan","Smelter",2015,0,-0.253355882540029,0.283810373786025,"0%","-25.3%","28.4%"
"Kuwait","Oil & Gas",2015,0,-0.129337037518913,0.139143299278516,"0%","-12.9%","13.9%"
"Lebanon","Oil & Gas",2015,0,-0.996121007306414,2.59257671419733,"0%","-99.6%","259.3%"
"Macedonia (FYROM)","Coal",2015,0,-0.556810218881943,0.773539613125666,"0%","-55.7%","77.4%"
"Mali","Smelter",2015,0,-0.59324173779111,0.865620096826212,"0%","-59.3%","86.6%"
"Mexico","Coal",2015,0,-0.201899295662653,0.223417121292609,"0%","-20.2%","22.3%"
"Mexico","Oil & Gas",2015,0,-0.0992805315340815,0.104154558363053,"0%","-9.9%","10.4%"
"Mexico","Smelter",2015,0,-0.693560696439523,1.07153726700915,"0%","-69.4%","107.2%"
"Morocco","Coal",2015,0,-0.286901125579042,0.336018694907101,"0%","-28.7%","33.6%"
"Morocco","Oil & Gas",2015,0,-0.568566142997562,0.773635629417317,"0%","-56.9%","77.4%"
"Namibia","Smelter",2015,0,-0.367916382047678,0.456600999331735,"0%","-36.8%","45.7%"
"Oman","Oil & Gas",2015,0,-0.403284878726516,0.506954364417354,"0%","-40.3%","50.7%"
"Pakistan","Coal",2015,0,-0.38649880669486,0.473960895138466,"0%","-38.6%","47.4%"
"Pakistan","Oil & Gas",2015,0,-0.193165902373795,0.212400688170199,"0%","-19.3%","21.2%"
"Pakistan","Smelter",2015,0,-0.388333491553891,0.471804259259563,"0%","-38.8%","47.2%"
"Peru","Smelter",2015,0,-0.176062544561826,0.189706507884069,"0%","-17.6%","19%"
"Poland","Coal",2015,0,-0.371163916409981,0.447444765136781,"0%","-37.1%","44.7%"
"Portugal","Coal",2015,0,-0.792196971430979,1.3778818391462,"0%","-79.2%","137.8%"
"Puerto Rico","Coal",2015,0,-0.824092204899248,1.40724103351878,"0%","-82.4%","140.7%"
"Puerto Rico","Oil & Gas",2015,0,-0.742963268359107,1.19879165464179,"0%","-74.3%","119.9%"
"Qatar","Oil & Gas",2015,0,-0.180305076404541,0.196644578611359,"0%","-18%","19.7%"
"Romania","Coal",2015,0,-0.162701369012864,0.174313959885991,"0%","-16.3%","17.4%"
"Romania","Smelter",2015,0,-1,Inf,"0%","-100%","Inf%"
"Russia","Coal",2015,0,-0.303370657522866,0.347957140369335,"0%","-30.3%","34.8%"
"Russia","Oil & Gas",2015,0,-0.244502575178603,0.272090166842374,"0%","-24.5%","27.2%"
"Russia","Smelter",2015,0,-0.140574465188092,0.15160853431559,"0%","-14.1%","15.2%"
"Saudi Arabia","Oil & Gas",2015,0,-0.0754929753320177,0.0782569339892334,"0%","-7.5%","7.8%"
"Serbia","Coal",2015,0,-0.181266372060616,0.200094932276321,"0%","-18.1%","20%"
"Serbia","Smelter",2015,0,-0.666581129451391,1.02305765726187,"0%","-66.7%","102.3%"
"Singapore","Oil & Gas",2015,0,-0.193609060864621,0.216201389699426,"0%","-19.4%","21.6%"
"Slovakia","Coal",2015,0,-0.844039502139642,1.46607312266202,"0%","-84.4%","146.6%"
"South Africa","Coal",2015,0,-0.0939662018011274,0.0984848918980443,"0%","-9.4%","9.8%"
"South Africa","Smelter",2015,0,-0.513193551632481,0.698808209322936,"0%","-51.3%","69.9%"
"South Korea","Oil & Gas",2015,0,-0.37571930923518,0.472484589133674,"0%","-37.6%","47.2%"
"Spain","Coal",2015,0,-0.261877087461397,0.302247734332622,"0%","-26.2%","30.2%"
"Syria","Oil & Gas",2015,0,-0.293990054518938,0.342208629637059,"0%","-29.4%","34.2%"
"Taiwan","Oil & Gas",2015,0,-0.459403050546278,0.590065130221214,"0%","-45.9%","59%"
"Thailand","Coal",2015,0,-0.504271111029658,0.676587514148546,"0%","-50.4%","67.7%"
"Trinidad","Oil & Gas",2015,0,-0.736458321546955,1.23635181193946,"0%","-73.6%","123.6%"
"Turkey","Coal",2015,0,-0.107568278928119,0.114185012906762,"0%","-10.8%","11.4%"
"Turkey","Oil & Gas",2015,0,-0.496593653193831,0.6677349899659,"0%","-49.7%","66.8%"
"Turkmenistan","Oil & Gas",2015,0,-0.255439569356641,0.292217021270076,"0%","-25.5%","29.2%"
"UK","Coal",2015,0,-0.898457273240482,1.48314032886358,"0%","-89.8%","148.3%"
"USA","Coal",2015,0,-0.0973565133094044,0.102340992153299,"0%","-9.7%","10.2%"
"Ukraine","Coal",2015,0,-0.140486689509451,0.150928283795952,"0%","-14%","15.1%"
"Ukraine","Oil & Gas",2015,0,-1,Inf,"0%","-100%","Inf%"
"Ukraine","Smelter",2015,0,-0.587096166244635,0.850458642932856,"0%","-58.7%","85%"
"United Arab Emirates","Oil & Gas",2015,0,-0.157844011231068,0.168922356534494,"0%","-15.8%","16.9%"
"Uzbekistan","Oil & Gas",2015,0,-0.216388052900207,0.239466185950832,"0%","-21.6%","23.9%"
"Uzbekistan","Smelter",2015,0,-0.222386853506912,0.251895534805152,"0%","-22.2%","25.2%"
"Venezuela","Coal",2015,0,-0.454215461359674,0.599373493064548,"0%","-45.4%","59.9%"
"Venezuela","Oil & Gas",2015,0,-0.177950337406415,0.194042356275813,"0%","-17.8%","19.4%"
"Zambia","Smelter",2015,0,-0.219789337843582,0.252970163117609,"0%","-22%","25.3%"
"Zimbabwe","Coal",2015,0,-0.420476168489776,0.519388527924461,"0%","-42%","51.9%"
"Albania","Oil & Gas",2016,0,-1,2.84459355045201,"0%","-100%","284.5%"
"Armenia","Smelter",2016,0,-0.623795606766058,0.871453151684713,"0%","-62.4%","87.1%"
"Aruba","Oil & Gas",2016,0,-0.255402597326762,0.29798923358387,"0%","-25.5%","29.8%"
"Australia","Coal",2016,0,-0.164998058577239,0.179753757769906,"0%","-16.5%","18%"
"Australia","Smelter",2016,0,-0.134838224899605,0.145078389630813,"0%","-13.5%","14.5%"
"Bangladesh","Coal",2016,0,-0.92676573004476,2.0498446210308,"0%","-92.7%","205%"
"Belarus","Oil & Gas",2016,0,-1,2.49529357342858,"0%","-100%","249.5%"
"Bosnia and Herzegovina","Coal",2016,0,-0.275143582172021,0.316021916444552,"0%","-27.5%","31.6%"
"Botswana","Coal",2016,0,-0.495400467867001,0.683900790924087,"0%","-49.5%","68.4%"
"Botswana","Smelter",2016,0,-0.166183109340821,0.184434214076482,"0%","-16.6%","18.4%"
"Brazil","Oil & Gas",2016,0,-1,Inf,"0%","-100%","Inf%"
"Brazil","Smelter",2016,0,-0.485654997480144,0.676086152686308,"0%","-48.6%","67.6%"
"Bulgaria","Coal",2016,0,-0.146169234250164,0.158334007481993,"0%","-14.6%","15.8%"
"Canada","Coal",2016,0,-0.422092264751746,0.532802576660789,"0%","-42.2%","53.3%"
"Canada","Oil & Gas",2016,0,-0.632285170551106,0.898635535984837,"0%","-63.2%","89.9%"
"Canada","Smelter",2016,0,-0.344544778420173,0.413430696009896,"0%","-34.5%","41.3%"
"Chile","Smelter",2016,0,-0.279570130910112,0.328713579189191,"0%","-28%","32.9%"
"China","Coal",2016,0,-0.0333423191908447,0.0340072437662666,"0%","-3.3%","3.4%"
"China","Oil & Gas",2016,0,-0.385011638623468,0.491178250361505,"0%","-38.5%","49.1%"
"China","Smelter",2016,0,-0.124825417178873,0.133886373423773,"0%","-12.5%","13.4%"
"Colombia","Oil & Gas",2016,0,-0.51895702458375,0.659288826997506,"0%","-51.9%","65.9%"
"Croatia","Coal",2016,0,-1,2.90177567194047,"0%","-100%","290.2%"
"Cuba","Oil & Gas",2016,0,-0.188791698818324,0.207087761413305,"0%","-18.9%","20.7%"
"Cuba","Smelter",2016,0,-0.218374210208542,0.244835066788586,"0%","-21.8%","24.5%"
"Curacao","Oil & Gas",2016,0,-0.361922526167136,0.452013759505154,"0%","-36.2%","45.2%"
"Cyprus","Oil & Gas",2016,0,-0.862507064553646,1.73566421464229,"0%","-86.3%","173.6%"
"Czech Republic","Coal",2016,0,-0.985167871847934,2.10766922602821,"0%","-98.5%","210.8%"
"Egypt","Oil & Gas",2016,0,-0.277952682233124,0.321748586383423,"0%","-27.8%","32.2%"
"Estonia","Oil & Gas",2016,0,-0.952577543918075,2.03568840221977,"0%","-95.3%","203.6%"
"France","Coal",2016,0,-1,Inf,"0%","-100%","Inf%"
"France","Oil & Gas",2016,0,-0.764434215042387,1.23082330006219,"0%","-76.4%","123.1%"
"Georgia","Smelter",2016,0,-0.781982633926655,1.33891428200448,"0%","-78.2%","133.9%"
"Germany","Coal",2016,0,-0.811260455726988,1.39299983334476,"0%","-81.1%","139.3%"
"Greece","Coal",2016,0,-0.189943799653188,0.209964589129294,"0%","-19%","21%"
"Greece","Oil & Gas",2016,0,-0.734383354602957,1.15229219041005,"0%","-73.4%","115.2%"
"Guatemala","Oil & Gas",2016,0,-0.649392547364365,0.971121593793074,"0%","-64.9%","97.1%"
"Honduras","Oil & Gas",2016,0,-0.743554184538997,1.27445263453569,"0%","-74.4%","127.4%"
"India","Coal",2016,0,-0.0519077857814382,0.0531961371338241,"0%","-5.2%","5.3%"
"India","Oil & Gas",2016,0,-0.466068070612688,0.597163129611865,"0%","-46.6%","59.7%"
"India","Smelter",2016,0,-0.2487195026141,0.280998169338949,"0%","-24.9%","28.1%"
"Indonesia","Coal",2016,0,-0.203729109691951,0.223712699389729,"0%","-20.4%","22.4%"
"Indonesia","Smelter",2016,0,-0.3357866769251,0.408166595734368,"0%","-33.6%","40.8%"
"Iran","Coal",2016,0,-0.241170227577981,0.272700575562677,"0%","-24.1%","27.3%"
"Iran","Oil & Gas",2016,0,-0.0833027100812043,0.086532352536963,"0%","-8.3%","8.7%"
"Iran","Smelter",2016,0,-0.131385400261855,0.140476256427283,"0%","-13.1%","14%"
"Iraq","Oil & Gas",2016,0,-0.16462917526157,0.178972166767327,"0%","-16.5%","17.9%"
"Israel","Coal",2016,0,-0.436270741698907,0.55816317205755,"0%","-43.6%","55.8%"
"Italy","Coal",2016,0,-1,Inf,"0%","-100%","Inf%"
"Italy","Oil & Gas",2016,0,-1,Inf,"0%","-100%","Inf%"
"Jamaica","Smelter",2016,0,-0.301893354413777,0.353832446964822,"0%","-30.2%","35.4%"
"Jordan","Oil & Gas",2016,0,-0.448193056787795,0.596004382366266,"0%","-44.8%","59.6%"
"Kazakhstan","Coal",2016,0,-0.221568041981157,0.248623937581308,"0%","-22.2%","24.9%"
"Kazakhstan","Oil & Gas",2016,0,-0.442859720213301,0.560615629176973,"0%","-44.3%","56.1%"
"Kazakhstan","Smelter",2016,0,-0.28325238317487,0.326858528125116,"0%","-28.3%","32.7%"
"Kuwait","Oil & Gas",2016,0,-0.123181502749056,0.131750765462639,"0%","-12.3%","13.2%"
"Lebanon","Oil & Gas",2016,0,-0.999326947369771,2.94640979714297,"0%","-99.9%","294.6%"
"Macedonia (FYROM)","Coal",2016,0,-0.569517589319472,0.807600122712426,"0%","-57%","80.8%"
"Mali","Smelter",2016,0,-0.597426003563048,0.865494181487683,"0%","-59.7%","86.5%"
"Mexico","Coal",2016,0,-0.21280412385197,0.237495396633841,"0%","-21.3%","23.7%"
"Mexico","Oil & Gas",2016,0,-0.102096518530043,0.107784025800829,"0%","-10.2%","10.8%"
"Mexico","Smelter",2016,0,-0.722992701583878,1.15441998729392,"0%","-72.3%","115.4%"
"Morocco","Coal",2016,0,-0.291650481074012,0.341508493876901,"0%","-29.2%","34.2%"
"Morocco","Oil & Gas",2016,0,-0.598114839204119,0.864257832011642,"0%","-59.8%","86.4%"
"Namibia","Smelter",2016,0,-0.315152401685935,0.399376852047616,"0%","-31.5%","39.9%"
"Oman","Oil & Gas",2016,0,-0.392999822527986,0.50089608280429,"0%","-39.3%","50.1%"
"Pakistan","Coal",2016,0,-0.406903227884784,0.509510572692952,"0%","-40.7%","51%"
"Pakistan","Oil & Gas",2016,0,-0.197221330453622,0.220012718870628,"0%","-19.7%","22%"
"Pakistan","Smelter",2016,0,-0.396580636018691,0.503821331307851,"0%","-39.7%","50.4%"
"Peru","Smelter",2016,0,-0.185905759857334,0.206504005034386,"0%","-18.6%","20.7%"
"Poland","Coal",2016,0,-0.403225814277125,0.49938716987751,"0%","-40.3%","49.9%"
"Portugal","Coal",2016,0,-0.832825234662116,1.46077418297092,"0%","-83.3%","146.1%"
"Puerto Rico","Coal",2016,0,-0.849231204880773,1.61899116701636,"0%","-84.9%","161.9%"
"Puerto Rico","Oil & Gas",2016,0,-0.75215905116144,1.28255306386988,"0%","-75.2%","128.3%"
"Qatar","Oil & Gas",2016,0,-0.189198253017793,0.209165823655268,"0%","-18.9%","20.9%"
"Romania","Coal",2016,0,-0.166412851208001,0.183855025611632,"0%","-16.6%","18.4%"
"Romania","Smelter",2016,0,-1,Inf,"0%","-100%","Inf%"
"Russia","Coal",2016,0,-0.326202871089964,0.390843590440299,"0%","-32.6%","39.1%"
"Russia","Oil & Gas",2016,0,-0.266456008442204,0.307373223990641,"0%","-26.6%","30.7%"
"Russia","Smelter",2016,0,-0.132906847290884,0.143645903580232,"0%","-13.3%","14.4%"
"Saudi Arabia","Oil & Gas",2016,0,-0.0878373436415639,0.0911051982318971,"0%","-8.8%","9.1%"
"Serbia","Coal",2016,0,-0.193894763377383,0.212150612666192,"0%","-19.4%","21.2%"
"Serbia","Smelter",2016,0,-0.649380237906819,1.02419588040288,"0%","-64.9%","102.4%"
"Singapore","Oil & Gas",2016,0,-0.183846951104788,0.204038433231061,"0%","-18.4%","20.4%"
"Slovakia","Coal",2016,0,-0.932301189987401,1.77653181687881,"0%","-93.2%","177.7%"
"South Africa","Coal",2016,0,-0.0928244046703071,0.0977557093418242,"0%","-9.3%","9.8%"
"South Africa","Smelter",2016,0,-0.484471392432544,0.673473932922693,"0%","-48.4%","67.3%"
"South Korea","Oil & Gas",2016,0,-0.361725612541252,0.447356315445177,"0%","-36.2%","44.7%"
"Spain","Coal",2016,0,-0.260315508923673,0.301113237585742,"0%","-26%","30.1%"
"Syria","Oil & Gas",2016,0,-0.30317766726481,0.35851887177877,"0%","-30.3%","35.9%"
"Taiwan","Oil & Gas",2016,0,-0.478420376566545,0.631252436591348,"0%","-47.8%","63.1%"
"Thailand","Coal",2016,0,-0.517045420997686,0.701867009162612,"0%","-51.7%","70.2%"
"Trinidad","Oil & Gas",2016,0,-0.725100119588725,1.20554469195544,"0%","-72.5%","120.6%"
"Turkey","Coal",2016,0,-0.10674880216003,0.112671697548692,"0%","-10.7%","11.3%"
"Turkey","Oil & Gas",2016,0,-0.524819404031747,0.699478300229947,"0%","-52.5%","69.9%"
"Turkmenistan","Oil & Gas",2016,0,-0.255228619019261,0.295049774957323,"0%","-25.5%","29.5%"
"UK","Coal",2016,0,-0.952030790211954,2.13589420447445,"0%","-95.2%","213.6%"
"USA","Coal",2016,0,-0.0999746509072386,0.105164119518173,"0%","-10%","10.5%"
"Ukraine","Coal",2016,0,-0.14595389667543,0.157182787940501,"0%","-14.6%","15.7%"
"Ukraine","Oil & Gas",2016,0,-1,Inf,"0%","-100%","Inf%"
